sep=	
2916041	SPRINT: side-chain prediction inference toolbox for multistate protein design.	Menachem Fromer,Chen Yanover,Amir Harel,Ori Shachar,Yair Weiss,Michal Linial		Bioinformatics
2916055	Probabilistic analysis of gene expression measurements from heterogeneous tissues.	Timo Erkkilä,Saara Lehmusvaara,Pekka Ruusuvuori,Tapio Visakorpi,Ilya Shmulevich,Harri Lähdesmäki		Bioinformatics
2916027	DMDM: domain mapping of disease mutations.	Thomas A. Peterson,Asa Adadey,Ivette Santana-Cruz,Yanan Sun,Andrew Winder,Maricel G. Kann		Bioinformatics
2915969	GolgiP: prediction of Golgi-resident proteins in plants.	Wen-Chi Chou,Yanbin Yin,Ying Xu		Bioinformatics
2916079	PathwayAccess: CellDesigner plugins for pathway databases.	John L. Van Hemert,Julie A. Dickerson		Bioinformatics
2916014	Robust and accurate data enrichment statistics via distribution function of sum of weights.	Aleksandar Stojmirovic,Yi-Kuo Yu		Bioinformatics
2916089	Identification of Context-Dependent Motifs by Contrasting ChIP Binding Data.	Mike J. Mason,Kathrin Plath,Qing Zhou		Bioinformatics
2915962	Analyzing taxonomic classification using extensible Markov models.	Rao M. Kotamarti,Michael Hahsler,Douglas Raiford,Monnie McGee,Margaret H. Dunham		Bioinformatics
2915956	Global sequence characterization of rice centromeric satellite based on oligomer frequency analysis in large-scale sequencing data.	Jirí Macas,Pavel Neumann,Petr Novák,Jiming Jiang		Bioinformatics
2915983	Modeling associations between genetic markers using Bayesian networks.	Edwin Villanueva,Carlos Dias Maciel		Bioinformatics
2915933	Dealing with sparse data in predicting outcomes of HIV combination therapies.	Jasmina Bogojeska,Steffen Bickel,André Altmann,Thomas Lengauer		Bioinformatics
2916000	Interactive and fuzzy search: a dynamic way to explore MEDLINE.	Jiannan Wang,Inci Cetindil,Shengyue Ji,Chen Li,Xiaohui Xie,Guoliang Li,Jianhua Feng		Bioinformatics
2916015	miRNAkey: a software for microRNA deep sequencing analysis.	Roy Ronen,Ido Gan,Shira Modai,Alona Sukacheov,Gideon Dror,Eran Halperin,Noam Shomron		Bioinformatics
2916060	Efficient parameter search for qualitative models of regulatory networks using symbolic model checking.	Grégory Batt,Michel Page,Irene Cantone,Gregor Goessler,Pedro T. Monteiro,Hidde de Jong		Bioinformatics
2916008	The mRNA landscape at yeast translation initiation sites.	A. Robbins-Pianka,M. D. Rice,M. P. Weir		Bioinformatics
2915947	Detecting host factors involved in virus infection by observing the clustering of infected cells in siRNA screening images.	Apichat Suratanee,Ilka Rebhan,Petr Matula,Anil Kumar,Lars Kaderali,Karl Rohr,Ralf Bartenschlager,Roland Eils,Rainer König		Bioinformatics
2915942	iAlign: a method for the structural comparison of protein-protein interfaces.	Mu Gao,Jeffrey Skolnick		Bioinformatics
2916065	mbmdr: an R package for exploring gene-gene interactions associated with binary or quantitative traits.	M. Luz Calle,Víctor Urrea,Núria Malats,Kristel Van Steen		Bioinformatics
2915978	NoiseMaker: simulated screens for statistical assessment.	Phoenix Kwan,Amanda Birmingham		Bioinformatics
2916116	Combined prediction of Tat and Sec signal peptides with hidden Markov models.	Pantelis G. Bagos,Elisanthi P. Nikolaou,Theodore D. Liakopoulos,Konstantinos D. Tsirigos		Bioinformatics
2915997	De-correlating expression in gene-set analysis.	Dougu Nam		Bioinformatics
2915992	The binding site distance test score: a robust method for the assessment of predicted protein binding sites.	Daniel B. Roche,Stuart J. Tetchner,Liam J. McGuffin		Bioinformatics
2916033	Identifying informative subsets of the Gene Ontology with information bottleneck methods.	Bo Jin,Xinghua Lu		Bioinformatics
2915963	A varying threshold method for ChIP peak-calling using multiple sources of information.	Kuan-Bei Chen,Yu Zhang		Bioinformatics
2916102	SynBioWave - a real-time communication platform for molecular and synthetic biology.	Paul R. Staab,Jörg Walossek,David Nellessen,Raik Grünberg,Katja M. Arndt,Kristian M. Müller		Bioinformatics
2915921	Predictive models for population performance on real biological fitness landscapes.	William Rowe,David C. Wedge,Mark Platt,Douglas B. Kell,Joshua D. Knowles		Bioinformatics
2916125	Inferring cancer subnetwork markers using density-constrained biclustering.	Phuong Dao,Recep Colak,Raheleh Salari,Flavia Moser,Elai Davicioni,Alexander Schönhuth,Martin Ester		Bioinformatics
2916051	A sample storage management system for biobanks.	C. Voegele,L. Alteyrac,E. Caboux,M. Smans,F. Lesueur,F. Le Calvez-Kelm,P. Hainaut		Bioinformatics
2916054	MetPA: a web-based metabolomics tool for pathway analysis and visualization.	Jianguo Xia,David S. Wishart		Bioinformatics
2916019	Characteristics of 454 pyrosequencing data - enabling realistic simulation with flowsim.	Susanne Balzer,Ketil Malde,Anders Lanzén,Animesh Sharma,Inge Jonassen		Bioinformatics
2916044	A comparison of several algorithms for the single individual SNP haplotyping reconstruction problem.	Filippo Geraci		Bioinformatics
2916124	Cross-species queries of large gene expression databases.	Hai-Son Le,Zoltán N. Oltvai,Ziv Bar-Joseph		Bioinformatics
2916016	BioXSD: the common data-exchange format for everyday bioinformatics web services.	Matús Kalas,Pål Puntervoll,Alexandre Joseph,Edita Bartaseviciute,Armin Töpfer,Prabakar Venkataraman,Steve Pettifer,Jan Christian Bryne,Jon Ison,Christophe Blanchet,Kristoffer Rapacki,Inge Jonassen		Bioinformatics
2916118	Automated analysis of time-lapse fluorescence microscopy images: from live cell images to intracellular foci.	Oleh Dzyubachyk,Jeroen Essers,Wiggert A. van Cappellen,Céline Baldeyron,Akiko Inagaki,Wiro J. Niessen,Erik H. W. Meijering		Bioinformatics
2916064	Ontology- and graph-based similarity assessment in biological networks.	Haiying Wang,Huiru Zheng,Francisco Azuaje		Bioinformatics
2916090	PubDNA Finder: a web database linking full-text articles to sequences of nucleic acids.	Miguel García-Remesal,Alejandro Cuevas,David Pérez-Rey,Luis Martín,Alberto Anguita,Diana de la Iglesia,Guillermo de la Calle,José Crespo,Victor Maojo		Bioinformatics
2916071	Response to Letter to the Editor by Philip Good on To Permute or Not to Permute.	Violeta Calian,Jason C. Hsu		Bioinformatics
2916052	A Gibbs sampling strategy applied to the mapping of ambiguous short-sequence tags.	Jianrong Wang,Ahsan Huda,Victoria V. Lunyak,I. King Jordan		Bioinformatics
2916026	ODES: an overlapping dense sub-graph algorithm.	James Long,Chris Hartman		Bioinformatics
2915968	Structural genomics of histone tail recognition.	Minghua Wang,Man Wai Mok,Hong Harper,Wen Hwa Lee,Jinrong Min,Stefan Knapp,Udo C. T. Oppermann,Brian Marsden,Matthieu Schapira		Bioinformatics
2916111	DisGeNET: a Cytoscape plugin to visualize, integrate, search and analyze gene-disease networks.	Anna Bauer-Mehren,Michael Rautschka,Ferran Sanz,Laura Inés Furlong		Bioinformatics
2915936	TFInfer: a tool for probabilistic inference of transcription factor activities.	Hafiz Muhammad Shahzad Asif,Matthew D. Rolfe,Jeff Green,Neil D. Lawrence,Magnus Rattray,Guido Sanguinetti		Bioinformatics
2916101	A system-level investigation into the cellular toxic response mechanism mediated by AhR signal transduction pathway.	Jungsoo Gim,Ho-Shik Kim,Junil Kim,Minsoo Choi,Jeong-Rae Kim,Yeun-Jun Chung,Kwang-Hyun Cho		Bioinformatics
2916126	Prophossi: automating expert validation of phosphopeptide-spectrum matches from tandem mass spectrometry.	David M. A. Martin,Isabelle R. E. Nett,Franck Vandermoere,Jonathan D. Barber,Nicholas A. Morrice,Michael A. J. Ferguson		Bioinformatics
2915998	G-SQZ: compact encoding of genomic sequence and quality data.	Waibhav Tembe,James Lowey,Edward Suh		Bioinformatics
2916034	PSExplorer: whole parameter space exploration for molecular signaling pathway dynamics.	Thai Quang Tung,Doheon Lee		Bioinformatics
2915922	A framework for oligonucleotide microarray preprocessing.	Benilton Carvalho,Rafael A. Irizarry		Bioinformatics
2916081	PERMORY: an LD-exploiting permutation test algorithm for powerful genome-wide association testing.	Roman Pahl,Helmut Schäfer		Bioinformatics
2916043	Improved sequence-based prediction of disordered regions with multilayer fusion of multiple information sources.	Marcin J. Mizianty,Wojciech Stach,Ke Chen,Kanaka Durga Kedarisetti,Fatemeh Miri Disfani,Lukasz A. Kurgan		Bioinformatics
2915943	EGM: encapsulated gene-by-gene matching to identify gene orthologs and homologous segments in genomes.	Khalid Mahmood,Arun Siddharth Konagurthu,Jiangning Song,Ashley M. Buckle,Geoffrey I. Webb,James C. Whisstock		Bioinformatics
2916108	Dynamic deterministic effects propagation networks: learning signalling pathways from longitudinal protein array data.	Christian Bender,Frauke Henjes,Holger Fröhlich,Stefan Wiemann,Ulrike Korf,Tim Beißbarth		Bioinformatics
2916091	Model-based clustering of microarray expression data via latent Gaussian mixture models.	Paul David McNicholas,Thomas Brendan Murphy		Bioinformatics
2916137	XMSF: Structure-preserving noise reduction and pre-segmentation in microscope tomography.	Jose-Roman Bilbao-Castro,Carlos Oscar Sánchez Sorzano,Inmaculada García,José-Jesús Fernández		Bioinformatics
2916018	Mining metabolic pathways through gene expression.	Timothy Hancock,Ichigaku Takigawa,Hiroshi Mamitsuka		Bioinformatics
2964222	Improving structure alignment-based prediction of SCOP families using Vorolign Kernels.	Tobias Hamp,Fabian Birzele,Fabian Buchwald,Stefan Kramer		Bioinformatics
2964236	Statistical distribution of amino acid sequences: a proof of Darwinian evolution.	Krystian Eitner,Uwe Koch,Tomasz Gaweda,Jedrzej Marciniak		Bioinformatics
2964232	Interoperability between phenotype and anatomy ontologies.	Robert Hoehndorf,Anika Oellrich,Dietrich Rebholz-Schuhmann		Bioinformatics
2964285	Generalized random set framework for functional enrichment analysis using primary genomics datasets.	Johannes M. Freudenberg,Siva Sivaganesan,Mukta Phatak,Kaustubh Shinde,Mario Medvedovic		Bioinformatics
2964296	Predicting drug sensitivity using Random Forests.	Gregory Riddick,Hua Song,Susie Ahn,Jennifer Walling,Diego Borges-Rivera,Wei Zhang,Howard A. Fine		Bioinformatics
2964229	High-throughput prediction of protein antigenicity using protein microarray data.	Christophe N. Magnan,Michael Zeller,Matthew A. Kayala,Adam Vigil,Arlo Z. Randall,Philip L. Felgner,Pierre Baldi		Bioinformatics
2964321	Algorithms for sorting unsigned linear genomes by the DCJ operations.	Haitao Jiang,Binhai Zhu,Daming Zhu		Bioinformatics
2964243	High-quality annotation of promoter regions for 913 bacterial genomes.	Vetriselvi Rangannan,Manju Bansal		Bioinformatics
2964316	Scoring-and-unfolding trimmed tree assembler: concepts, constructs and comparisons.	Giuseppe Narzisi,Bud Mishra		Bioinformatics
2964262	Interrogating local population structure for fine mapping in genome-wide association studies.	Huaizhen Qin,Nathan Morris,Sun J. Kang,Mingyao Li,Bamidele Tayo,Helen Lyon,Joel Hirschhorn,Richard S. Cooper,Xiaofeng Zhu		Bioinformatics
2964310	Accelerating reaction-diffusion simulations with general-purpose graphics processing units.	Matthias Vigelius,Aidan Lane,Bernd Meyer		Bioinformatics
2964287	Identification of human-specific transcript variants induced by DNA insertions in the human genome.	Dong Seon Kim,Yoonsoo Hahn		Bioinformatics
2964300	Anatomy of a hash-based long read sequence mapping algorithm for next generation DNA sequencing.	Sanchit Misra,Ankit Agrawal,Wei-keng Liao,Alok N. Choudhary		Bioinformatics
2964326	Rseg - an R package to optimize segmentation of SNP array data.	Philippe Lamy,Carsten Wiuf,Torben F. Ørntoft,Claus L. Andersen		Bioinformatics
2964349	Using bioinformatics to predict the functional impact of SNVs.	Melissa S. Cline,Rachel Karchin		Bioinformatics
2964363	Functional integration of a metabolic network model and expression data without arbitrary thresholding.	Paul A. Jensen,Jason A. Papin		Bioinformatics
2964252	Identifying cancer driver genes in tumor genome sequencing studies.	Ahrim Youn,Richard Simon		Bioinformatics
2964335	Genotype calling and mapping of multisite variants using an Atlantic salmon iSelect SNP array.	Lars Halvor Gidskehaug,Matthew Kent,Ben J. Hayes,Sigbjørn Lien		Bioinformatics
2964298	SLIM: a sliding linear model for estimating the proportion of true null hypotheses in datasets with dependence structures.	Hong-Qiang Wang,Lindsey K. Tuominen,Chung-Jui Tsai		Bioinformatics
2964324	Variable selection for discriminant analysis with Markov random field priors for the analysis of microarray data.	Francesco C. Stingo,Marina Vannucci		Bioinformatics
2964233	GPCRRD: G protein-coupled receptor spatial restraint database for 3D structure modeling and function annotation.	Jian Zhang,Yang Zhang		Bioinformatics
2964364	Fast tomographic reconstruction on multicore computers.	Jose Ignacio Agulleiro Baldo,José-Jesús Fernández		Bioinformatics
2964273	Paintomics: a web based tool for the joint visualization of transcriptomics and metabolomics data.	Fernando García-Alcalde,Federico García-López,Joaquín Dopazo,Ana Conesa		Bioinformatics
2964288	A dynamic data structure for flexible molecular maintenance and informatics.	Chandrajit L. Bajaj,Rezaul Alam Chowdhury,Muhibur Rasheed		Bioinformatics
2964299	TE Displayer for post-genomic analysis of transposable elements.	Rebecca Rooke,Guojun Yang		Bioinformatics
2964359	WIST: toolkit for rapid, customized LIMS development.	Y. Wayne Huang,Adam P. Arkin,John-Marc Chandonia		Bioinformatics
2964228	Pre-calculated protein structure alignments at the RCSB PDB website.	Andreas Prlic,Spencer Bliven,Peter W. Rose,Wolfgang Bluhm,Chris Bizon,Adam Godzik,Philip E. Bourne		Bioinformatics
2964295	A hybrid approach to extract protein-protein interactions.	Quoc-Chinh Bui,Sophia Katrenko,Peter M. A. Sloot		Bioinformatics
2964323	W-ChIPeaks: a comprehensive web application tool for processing ChIP-chip and ChIP-seq data.	Xun Lan,Russell Bonneville,Jeff Apostolos,Wangcheng Wu,Victor X. Jin		Bioinformatics
2964274	A performance enhanced PSI-BLAST based on hybrid alignment.	Yuheng Li,Nicholas Chia,Mario Lauria,Ralf Bundschuh		Bioinformatics
2964237	Interactional and functional centrality in transcriptional co-expression networks.	Edi Prifti,Jean-Daniel Zucker,Karine Clément,Corneliu Henegar		Bioinformatics
2964338	RNA-RNA interaction prediction based on multiple sequence alignments.	Andrew X. Li,Manja Marz,Jing Qin,Christian M. Reidys		Bioinformatics
2964261	iMAT: an integrative metabolic analysis tool.	Hadas Zur,Eytan Ruppin,Tomer Shlomi		Bioinformatics
2964279	von Bertalanffy 1.0: a COBRA toolbox extension to thermodynamically constrain metabolic models.	Ronan M. T. Fleming,Ines Thiele		Bioinformatics
2964297	MTR: taxonomic annotation of short metagenomic reads using clustering at multiple taxonomic ranks.	Fabio Gori,Gianluigi Folino,Mike S. M. Jetten,Elena Marchiori		Bioinformatics
2964256	GLay: community structure analysis of biological networks.	Gang Su,Allan Kuchinsky,John H. Morris,David J. States,Fan Meng		Bioinformatics
2964246	Discovering homotypic binding events at high spatial resolution.	Yuchun Guo,Georgios Papachristoudis,Robert C. Altshuler,Georg K. Gerber,Tommi Jaakkola,David K. Gifford,Shaun Mahony		Bioinformatics
2964283	Generation of a consensus protein domain dictionary.	R. Dustin Schaeffer,Amanda L. Jonsson,Andrew M. Simms,Valerie Daggett		Bioinformatics
2964345	Bayesian ensemble methods for survival prediction in gene expression data.	Vinícius Bonato,Veerabhadran Baladandayuthapani,Bradley M. Broom,Erik P. Sulman,Kenneth D. Aldape,Kim-Anh Do		Bioinformatics
2964351	MU2A - reconciling the genome and transcriptome to determine the effects of base substitutions.	Vijay Garla,Yong Kong,Sebastian Szpakowski,Michael Krauthammer		Bioinformatics
2964253	Network-based comparison of temporal gene expression patterns.	Wei Huang,Xiaoyi Cao,Sheng Zhong		Bioinformatics
2964342	Statistical analysis of the cancer cell's molecular entropy using high-throughput data.	Wessel N. van Wieringen,Aad van der Vaart		Bioinformatics
2964238	PPO: Predictor for Prokaryotic Operons.	Li-Yeh Chuang,Jui-Hung Tsai,Cheng-Hong Yang		Bioinformatics
2964302	Fast and efficient dynamic nested effects models.	Holger Fröhlich,Paurush Praveen,Achim Tresch		Bioinformatics
2964333	Succinct data structures for assembling large genomes.	Thomas C. Conway,Andrew J. Bromage		Bioinformatics
2964360	Improved predictions by Pcons.net using multiple templates.	Per Larsson,Marcin J. Skwark,Björn Wallner,Arne Elofsson		Bioinformatics
2964234	Model quality assessment for membrane proteins.	Arjun Ray,Erik Lindahl,Björn Wallner		Bioinformatics
2964307	Inference of gene networks - application to .	Darong Lai,Xinyi Yang,Gang Wu,Yuanhua Liu,Christine Nardini		Bioinformatics
2964315	The uniqueome: a mappability resource for short-tag sequencing.	Ryan Koehler,Hadar Issac,Nicole Cloonan,Sean M. Grimmond		Bioinformatics
2964289	NBC: the Naïve Bayes Classification tool webserver for taxonomic classification of metagenomic reads.	Gail L. Rosen,Erin R. Reichenberger,Aaron M. Rosenfeld		Bioinformatics
2964271	Identification of protein complexes from co-immunoprecipitation data.	Guy Geva,Roded Sharan		Bioinformatics
2964245	CNAseg - a novel framework for identification of copy number changes in cancer from second-generation sequencing data.	Sergii Ivakhno,Tom Royce,Anthony J. Cox,Dirk J. Evers,R. Keira Cheetham,Simon Tavaré		Bioinformatics
2964354	MSPocket: an orientation-independent algorithm for the detection of ligand binding pockets.	Hongbo Zhu,M. Teresa Pisabarro		Bioinformatics
2964301	Evolutionary design principles and functional characteristics based on kingdom-specific network motifs.	Tae-Hwan Kim,Junil Kim,Pat Heslop-Harrison,Kwang-Hyun Cho		Bioinformatics
2964227	Flapjack - graphical genotype visualization.	Iain Milne,Paul Shaw,Gordon Stephen,Micha Bayer,Linda Cardle,William T. B. Thomas,Andrew J. Flavell,David Marshall		Bioinformatics
2964226	Pathway Activity Profiling (PAPi): from the metabolite profile to the metabolic pathway activity.	Raphael B. M. Aggio,Katya Ruggiero,Silas Granato Villas-Bôas		Bioinformatics
2964286	Biological impact of missing-value imputation on downstream analyses of gene expression profiles.	Sunghee Oh,Dongwan D. Kang,Guy N. Brock,George C. Tseng		Bioinformatics
2964264	MiRonTop: mining microRNAs targets across large scale gene expression studies.	Kevin Le Brigand,Karine Robbe-Sermesant,Bernard Mari,Pascal Barbry		Bioinformatics
2964308	PriSM: a primer selection and matching tool for amplification and sequencing of viral genomes.	Qing Yu,Elizabeth M. Ryan,Todd M. Allen,Bruce W. Birren,Matthew R. Henn,Niall J. Lennon		Bioinformatics
2964318	Prognostic transcriptional association networks: a new supervised approach based on regression trees.	Isabel A. Nepomuceno-Chamorro,Francisco Azuaje,Yvan Devaux,Petr V. Nazarov,Arnaud Muller,Jesús S. Aguilar-Ruiz,Daniel R. Wagner		Bioinformatics
2964348	Toward an automatic method for extracting cancer- and other disease-related point mutations from the biomedical literature.	Emily Doughty,Attila Kertész-Farkas,Olivier Bodenreider,Gary Thompson,Asa Adadey,Thomas A. Peterson,Maricel G. Kann		Bioinformatics
2964329	Improving evolutionary models of protein interaction networks.	Todd A. Gibson,Debra Goldberg		Bioinformatics
2964249	FILTREST3D: discrimination of structural models using restraints from experimental data.	Michal J. Gajda,Irina Tuszynska,Marta Kaczor,Anastasia Yu. Bakulina,Janusz M. Bujnicki		Bioinformatics
2964268	Chembench: a cheminformatics workbench.	Theo Walker,Christopher M. Grulke,Diane Pozefsky,Alexander Tropsha		Bioinformatics
2964282	A stochastic expectation and maximization algorithm for detecting quantitative trait-associated genes.	Haimao Zhan,Xin Chen,Shizhong Xu		Bioinformatics
2964304	GimmeMotifs: a motif prediction pipeline for ChIP-sequencing experiments.	Simon J. van Heeringen,Gert Jan C. Veenstra		Bioinformatics
2964248	OmicsAnalyzer: a Cytoscape plug-in suite for modeling omics data.	Tian Xia,John L. Van Hemert,Julie A. Dickerson		Bioinformatics
2964353	Exploring metabolic pathways in genome-scale networks via generating flux modes.	A. Rezola,Luis F. de Figueiredo,M. Brock,J. Pey,Adam Podhorski,Christoph Wittmann,Stefan Schuster,Alexander Bockmayr,Francisco J. Planes		Bioinformatics
2964291	dmGWAS: dense module searching for genome-wide association studies in protein-protein interaction networks.	Peilin Jia,Siyuan Zheng,Jirong Long,Wei Zheng,Zhongming Zhao		Bioinformatics
2964239	R/qtl: high-throughput multiple QTL mapping.	Danny Arends,Pjotr Prins,Ritsert C. Jansen,Karl W. Broman		Bioinformatics
2964272	Protein Peeling 3D: new tools for analyzing protein structures.	Jean-Christophe Gelly,Alexandre G. de Brevern		Bioinformatics
2964336	'Non-destructive' biocomputing security system based on gas-controlled biofuel cell and potentially used for intelligent medical diagnostics.	Ming Zhou,Xiliang Zheng,Jin Wang,Shaojun Dong		Bioinformatics
2964277	ASSIMILATOR: a new tool to inform selection of associated genetic variants for functional studies.	Paul Martin,Anne Barton,Stephen Eyre		Bioinformatics
2964314	GPU-BLAST: using graphics processors to accelerate protein sequence alignment.	Panagiotis D. Vouzis,Nikolaos V. Sahinidis		Bioinformatics
2964225	Model-free unsupervised gene set screening based on information enrichment in expression profiles.	Atsushi Niida,Seiya Imoto,Rui Yamaguchi,Masao Nagasaki,André Fujita,Teppei Shimamura,Satoru Miyano		Bioinformatics
2964263	Interactive microbial genome visualization with GView.	Aaron Petkau,Matthew Stuart-Edwards,Paul Stothard,Gary H. Van Domselaar		Bioinformatics
2964258	Benchmarking the performance of human antibody gene alignment utilities using a 454 sequence dataset.	Katherine J. L. Jackson,Scott Boyd,Bruno A. Gaëta,Andrew M. Collins		Bioinformatics
2964267	The SMARTCyp cytochrome P450 metabolism prediction server.	Patrik Rydberg,David E. Gloriam,Lars Olsen		Bioinformatics
2964330	DROP: an SVM domain linker predictor trained with optimal features selected by random forest.	Teppei Ebina,Hiroyuki Toh,Yutaka Kuroda		Bioinformatics
2964356	Cancer therapy design based on pathway logic.	Ritwik Layek,Aniruddha Datta,Michael L. Bittner,Edward R. Dougherty		Bioinformatics
2964250	The necessity of adjusting tests of protein category enrichment in discovery proteomics.	Brenton Louie,Roger Higdon,Eugene Kolker		Bioinformatics
2964339	When the Web meets the cell: using personalized PageRank for analyzing protein interaction networks.	Gábor Iván,Vince Grolmusz		Bioinformatics
2964344	X-MATE: a flexible system for mapping short read data.	David L. A. Wood,Qinying Xu,John V. Pearson,Nicole Cloonan,Sean M. Grimmond		Bioinformatics
2964334	Toward the estimation of the absolute quality of individual protein structure models.	Pascal Benkert,Marco Biasini,Torsten Schwede		Bioinformatics
2964305	Efficient change point detection for genomic sequences of continuous measurements.	Vito M. R. Muggeo,Giada Adelfio		Bioinformatics
2964284	Inverse perturbation for optimal intervention in gene regulatory networks.	Nidhal Bouaynaya,Roman Shterenberg,Dan Schonfeld		Bioinformatics
2964247	VEGA: variational segmentation for copy number detection.	Sandro Morganella,Luigi Cerulo,Giuseppe Viglietto,Michele Ceccarelli		Bioinformatics
2964269	Optimized data fusion for K-means Laplacian clustering.	Shi Yu,Xinhai Liu,Léon-Charles Tranchevent,Wolfgang Glänzel,Johan A. K. Suykens,Bart De Moor,Yves Moreau		Bioinformatics
2964266	CellPublisher: a web platform for the intuitive visualization and sharing of metabolic, signalling and regulatory pathways.	Lope A. Flórez,Christoph R. Lammers,Raphael Michna,Jörg Stülke		Bioinformatics
2964292	RSEQtools: a modular framework to analyze RNA-Seq data using compact, anonymized data summaries.	Lukas Habegger,Andrea Sboner,Tara A. Gianoulis,Joel S. Rozowsky,Ashish Agarwal,Michael Snyder,Mark Gerstein		Bioinformatics
2964303	PLEXY: efficient target prediction for box C/D snoRNAs.	Stephanie Kehr,Sebastian Bartschat,Peter F. Stadler,Hakim Tafer		Bioinformatics
2964317	tracking microglia motility in 3D using a novel cosegmentation approach.	Hang Xiao,Ying Li,Jiulin Du,Axel Mosig		Bioinformatics
2964327	++: a C++ objected-oriented algorithm for Bayesian stochastic search model exploration.	Leonardo Bottolo,Marc Chadeau-Hyam,David I. Hastie,Sarah R. Langley,Enrico Petretto,Laurence Tiret,David Tregouet,Sylvia Richardson		Bioinformatics
2964240	PyETV: a PyMOL evolutionary trace viewer to analyze functional site predictions in protein complexes.	Rhonald C. Lua,Olivier Lichtarge		Bioinformatics
2964280	Assigning duplication events to relative temporal scales in genome-wide studies.	Jaime Huerta-Cepas,Toni Gabaldón		Bioinformatics
2964313	Differential effects of chromatin regulators and transcription factors on gene regulation: a nucleosomal perspective.	Dong Dong,Xiaojian Shao,Zhaolei Zhang		Bioinformatics
2964367	Principal network analysis: identification of subnetworks representing major dynamics using gene expression data.	Yongsoo Kim,Taek-Kyun Kim,Yungu Kim,Jiho Yoo,Sungyong You,Inyoul Y. Lee,George Carlson,Leroy Hood,Seungjin Choi,Daehee Hwang		Bioinformatics
2964341	New approach for segmentation and quantification of two-dimensional gel electrophoresis images.	António dos Anjos,Anders L. B. Møller,Bjarne K. Ersbøll,Christine Finnie,Hamid Shahbazkia		Bioinformatics
2964255	A classification model for G-to-A hypermutation in hepatitis B virus ultra-deep pyrosequencing reads.	Elizabeth C. Reuman,Severine Margeridon-Thermet,Harrison B. Caudill,Tommy F. Liu,Katyna Borroto-Esoda,Evguenia S. Svarovskaia,Susan P. Holmes,Robert W. Shafer		Bioinformatics
2964270	SAMStat: monitoring biases in next generation sequencing data.	Timo Lassmann,Yoshihide Hayashizaki,Carsten O. Daub		Bioinformatics
2964306	Analyzing marginal cases in differential shotgun proteomics.	Paulo C. Carvalho,Juliana S. G. Fischer,Jonas Perales,John R. Yates III,Valmir C. Barbosa,Elias Bareinboim		Bioinformatics
2964337	Discovering approximate-associated sequence patterns for protein-DNA interactions.	Tak-Ming Chan,Ka-Chun Wong,Kin-Hong Lee,Man Hon Wong,Chi-Kong Lau,Stephen Kwok-Wing Tsui,Kwong-Sak Leung		Bioinformatics
2964311	Control-free calling of copy number alterations in deep-sequencing data using GC-content normalization.	Valentina Boeva,Andrei Zinovyev,Kevin Bleakley,Jean-Philippe Vert,Isabelle Janoueix-Lerosey,Olivier Delattre,Emmanuel Barillot		Bioinformatics
2964328	Scaffolding pre-assembled contigs using SSPACE.	Marten Boetzer,Christiaan V. Henkel,Hans J. Jansen,Derek Butler,Walter Pirovano		Bioinformatics
2964293	Cytoscape 2.8: new features for data integration and network visualization.	Michael E. Smoot,Keiichiro Ono,Johannes Ruscheinski,Peng-Liang Wang,Trey Ideker		Bioinformatics
2964331	Improving the quality of protein similarity network clustering algorithms using the network edge weight distribution.	Leonard Apeltsin,John H. Morris,Patricia C. Babbitt,Thomas E. Ferrin		Bioinformatics
2964320	The Bayesian lasso for genome-wide association studies.	Jiahan Li,Kiranmoy Das,Guifang Fu,Runze Li,Rongling Wu		Bioinformatics
2964368	Open source platform for the execution and analysis of mechanical refolding experiments.	Daniel Aioanei,Marco Brucale,Bruno Samorì		Bioinformatics
2964319	maxAlike: maximum likelihood-based sequence reconstruction with application to improved primer design for unknown sequences.	Peter Menzel,Peter F. Stadler,Jan Gorodkin		Bioinformatics
2964278	Improved performance on high-dimensional survival data by application of Survival-SVM.	Vanya Van Belle,Kristiaan Pelckmans,Sabine Van Huffel,Johan A. K. Suykens		Bioinformatics
2964265	SmashCell: a software framework for the analysis of single-cell amplified genome sequences.	Eoghan D. Harrington,Manimozhiyan Arumugam,Jeroen Raes,Peer Bork,David A. Relman		Bioinformatics
2964355	phangorn: phylogenetic analysis in R.	Klaus Peter Schliep		Bioinformatics
2964350	A regression framework incorporating quantitative and negative interaction data improves quantitative prediction of PDZ domain-peptide interaction from primary sequence.	Xiaojian Shao,Chris S. H. Tan,Courtney Voss,Shawn S. C. Li,Naiyang Deng,Gary D. Bader		Bioinformatics
2964260	Characterizing the regularity of tetrahedral packing motifs in protein tertiary structure.	Ryan Day,Kristin P. Lennox,David B. Dahl,Marina Vannucci,Jerry Tsai		Bioinformatics
2964241	SPLATCHE2: a spatially explicit simulation framework for complex demography, genetic admixture and recombination.	Nicolas Ray,Mathias Currat,Matthieu Foll,Laurent Excoffier		Bioinformatics
2964223	SESAME (SEquence Sorter & AMplicon Explorer): genotyping based on high-throughput multiplex amplicon sequencing.	Emese Meglécz,Sylvain Piry,Erick Desmarais,Maxime Galan,André Gilles,Emmanuel Guivier,Nicolas Pech,Jean-François Martin		Bioinformatics
2964251	GSearcher: Agile Attribute Querying for Biological Networks.	Gang Su,Brian D. Athey,Fan Meng		Bioinformatics
