sep=|
3365248|872021
3365248|985237
3365248|996050
3365248|1112874
3365248|1127434
3365248|1127615
3365248|1127784
3365248|1128082
3365248|1128113
3365248|1128265
3365248|1128327
3365248|1129045
3365248|1129145
3365248|1129165
3365248|1129618
3365248|1130049
3365248|1130014
3365248|1130080
3365248|1210483
3365248|1210552
3365248|1253377
3365248|1256145
3365248|1256167
3365248|1311658
3365248|1337089
3365248|1339777
3365248|2787140
3365248|2808058
3365248|2811223
3365248|2868537
3365248|2915914
3365248|2947593
3365248|2947545
3365248|2962810
3365248|2962792
3365248|3011967
3365250|
3365244|1069302
3365249|361523
3365249|362754
3365249|363503
3365249|363725
3365249|435150
3365249|444436
3365249|451080
3365249|708239
3365249|872012
3365249|892732
3365249|984946
3365249|1071110
3365249|1127434
3365249|1127784
3365249|1128082
3365249|1128265
3365249|1129145
3365249|1129165
3365249|1129990
3365249|1130014
3365249|1130029
3365249|1210483
3365249|1253377
3365249|2920366
3365249|2947543
3365249|2962814
3365252|87
3365252|77076
3365252|77229
3365252|89098
3365252|91986
3365252|150668
3365252|172709
3365252|362528
3365252|362768
3365252|363583
3365252|366087
3365252|368099
3365252|465519
3365252|465658
3365252|471688
3365252|472024
3365252|471953
3365252|472865
3365252|521770
3365252|523094
3365252|542740
3365252|569744
3365252|595986
3365252|601368
3365252|634446
3365252|653267
3365252|653527
3365252|734665
3365252|771915
3365252|839759
3365252|925071
3365252|955355
3365252|957720
3365252|984971
3365252|996546
3365252|1063057
3365252|1072226
3365252|1072392
3365252|1112672
3365252|1120438
3365252|1124219
3365252|1129996
3365252|1130043
3365252|1210547
3365252|1210641
3365252|1253373
3365252|1253381
3365252|2798438
3365252|2925733
3365252|2951259
3365251|91061
3365251|121848
3365251|361336
3365251|362700
3365251|363560
3365251|363477
3365251|363799
3365251|363936
3365251|364174
3365251|364367
3365251|364672
3365251|465846
3365251|465881
3365251|472010
3365251|471964
3365251|508886
3365251|508904
3365251|508957
3365251|601573
3365251|710972
3365251|831560
3365251|1124256
3365251|1129904
3365251|1130073
3365251|1253375
3365251|1253361
3365251|2798585
3365251|3011987
3365251|3427873
3365245|1069302
3365247|202103
3365247|361704
3365247|363562
3365247|363582
3365247|363699
3365247|364251
3365247|364201
3365247|364351
3365247|364564
3365247|435220
3365247|465460
3365247|471614
3365247|508968
3365247|523832
3365247|572722
3365247|601204
3365247|601438
3365247|641486
3365247|653088
3365247|653082
3365247|653451
3365247|871951
3365247|1127636
3365247|1128550
3365247|1130089
3365247|1179793
3365247|1179676
3365247|1210538
3365247|1256167
3365247|1310175
3365247|1324934
3365247|1337097
3365247|2908467
3365247|3013946
3365247|3018891
3365246|362750
3365246|364174
3365246|364143
3365246|364324
3365246|465882
3365246|492728
3365246|522077
3365246|636497
3365246|891643
3365246|997637
3365246|1128265
3365246|1128526
3365246|1128896
3365246|2905208
3365246|3018822
3456646|873239
3456646|917634
3456646|997391
3456646|997860
3456646|997939
3456646|1128113
3456646|1129045
3456646|1129487
3456646|1130040
3456646|1130013
3456646|1271552
3456646|1278594
3456646|1278744
3456646|2848702
3456646|2920889
3456646|3068210
3456646|3076906
3456650|805654
3456650|3231078
3456650|1242210
3456650|1210516
3456650|363573
3456650|530358
3456650|508925
3456650|592137
3456650|1210546
3456650|1210541
3456650|1342550
3456650|3013926
3456650|363695
3456650|601560
3456650|641694
3456650|1325400
3456650|92313
3456650|613433
3456650|471971
3456650|508980
3456650|1324926
3456647|5658
3456647|87643
3456647|88622
3456647|89760
3456647|90634
3456647|246930
3456647|362190
3456647|362765
3456647|363924
3456647|558301
3456647|771085
3456647|776828
3456647|1009174
3456647|1070618
3456647|1070504
3456647|1072356
3456647|1127532
3456647|1127940
3456647|1128743
3456647|1129426
3456647|1129453
3456647|1130091
3456647|1289342
3456647|1342727
3456647|2999173
3456648|125217
3456648|198624
3456648|363756
3456648|492852
3456648|521753
3456648|805805
3456648|805831
3456648|807246
3456648|808517
3456648|924616
3456648|925348
3456648|997666
3456648|1070690
3456648|1071417
3456648|1071548
3456648|1075988
3456648|1127955
3456648|1196169
3456648|1270747
3456648|1339731
3456648|2895210
3456648|2895156
3456648|2920362
3456649|30333
3456649|54899
3456649|77410
3456649|521849
3456649|522133
3456649|708201
3456649|769631
3456649|774594
3456649|777519
3456649|806097
3456649|807066
3456649|871897
3456649|871822
3456649|872030
3456649|913819
3456649|925091
3456649|925348
3456649|997920
3456649|1302434
3456649|1311656
3456649|2798451
3456649|2906202
3614034|77428
3614034|361336
3614034|361704
3614034|362750
3614034|362702
3614034|363725
3614034|364577
3614034|435217
3614034|508926
3614034|508968
3614034|601589
3614034|601569
3614034|601601
3614034|601563
3614034|653167
3614034|708239
3614034|832977
3614034|1064442
3614034|1127434
3614034|1128896
3614034|1129145
3614034|1179676
3614034|1210483
3614034|1210552
3614034|1256145
3614034|1256167
3614034|1256174
3614034|1282306
3614034|1311600
3614034|1315457
3614034|2787140
3614034|2798405
3614034|2908499
3614034|2910159
3614033|
3614036|
3614031|77404
3614031|116607
3614031|124997
3614031|125275
3614031|125300
3614031|125307
3614031|125274
3614031|362155
3614031|362978
3614031|362985
3614031|363152
3614031|364974
3614031|465438
3614031|465704
3614031|465735
3614031|465669
3614031|601368
3614031|612847
3614031|641425
3614031|653306
3614031|673134
3614031|807373
3614031|872036
3614031|892515
3614031|997964
3614031|997951
3614031|1069327
3614031|1069315
3614031|1210664
3614031|1282307
3614031|1325425
3614031|2804963
3614031|2804972
3614031|3011993
3614031|3018737
3614031|3081907
3614035|77396
3614035|87581
3614035|91110
3614035|190307
3614035|190361
3614035|190352
3614035|190451
3614035|190457
3614035|361331
3614035|364073
3614035|465351
3614035|465716
3614035|465731
3614035|678527
3614035|806183
3614035|913599
3614035|1129539
3614035|1129563
3614035|1227338
3614035|1259912
3614035|1311660
3614035|2804967
3614035|2920351
3614035|2947584
3614035|3011978
3614035|3170474
3614035|362769
3614032|121589
3614032|361495
3614032|361704
3614032|363780
3614032|364166
3614032|465395
3614032|465631
3614032|465669
3614032|472074
3614032|471830
3614032|471942
3614032|472029
3614032|530339
3614032|601287
3614032|601394
3614032|641558
3614032|653267
3614032|653200
3614032|653527
3614032|653514
3614032|653533
3614032|653268
3614032|793558
3614032|821589
3614032|950883
3614032|984971
3614032|997986
3614032|1069327
3614032|1124410
3614032|1124363
3614032|1124408
3614032|1127636
3614032|1127886
3614032|1128005
3614032|1128378
3614032|1128464
3614032|1130024
3614032|1130043
3614032|1129989
3614032|1130107
3614032|1210537
3614032|1282307
3614032|2869038
1273179|
1273180|
1273181|
1273182|
1273183|
1273184|
1273185|
1273186|
1273187|
1273188|
1273189|
1273190|
1273191|
1273192|
1273193|
1273194|
1273195|
1273196|
1273197|
1273198|
1273199|
1273200|
1273201|
1273202|
1273203|1073678
1273203|542559
1273203|581591
1273203|1056949
1273203|876516
1273204|
1273205|
1273206|
1273207|
1273208|
1273209|
1273210|
1273211|
1273212|
1273213|
1273214|
1273215|
1273216|
1273217|
1273218|
1273219|
1273220|
1273221|
1273222|
1273223|
1273224|
1273225|
1273226|
1273227|
1273228|
1273229|
1273230|
1273231|
1273232|
1273233|
1273234|
1273235|
1273236|
1273237|
1273238|
1273239|
1273240|
1273241|
1273242|
2921795|
2921767|
2921747|
2921784|
2921806|
2921775|
2921762|
2921797|
2921792|
2921753|
2921750|
2921803|
2921748|
2921791|
2921761|
2921783|
2921804|
2921776|
2921811|
2921754|
2921798|
2921805|
2921799|
2921808|
2921745|
2921749|
2921764|
2921790|
2921755|
2921763|
2921810|
2921752|
2921807|
2921781|
2921789|
2921782|
2921809|
2921800|
2921788|
2921756|
2921771|
2921765|
2921760|
2921751|
2921780|
2921802|
2921793|
2921744|
2921774|
2921779|
2921801|
2921794|
2921787|
2921766|
2921746|
2921773|
2921759|
2921786|
2921769|54991
2921769|435188
2921769|435238
2921769|601070
2921769|996673
2921769|997649
2921769|3096987
2921772|
2921758|
2921796|
2921768|
2921770|
2921777|
2921785|
2921778|
2921757|
3069223|
3069222|
3069229|
3069221|
3069231|
3069228|
3069233|
3069232|
3069226|
3069230|
3069227|
3069234|
3069225|
3069224|
3069244|
3069235|
3069245|
3069239|
3069238|
3069236|
3069241|
3069246|
3069240|
3069247|
3069242|
3069237|
3069243|
3146016|
3146017|
3146015|
3146022|
3146014|
3146013|
3146020|
3146012|
3146021|
3146018|
3146011|
3146010|
3146019|
3259716|
3259720|
3259719|
3259722|
3259721|
3259717|
3259718|
3375444|
3375439|
3375437|
3375447|
3375436|
3375446|
3375442|
3375435|
3375443|
3375440|
3375441|
3375445|
3375438|
3463086|
3463088|
3463091|
3463090|
3463087|
3463093|
3463095|
3463092|
3463089|
3463094|
3650362|
3650381|
3650372|
3650374|
3650363|
3650380|
3650360|
3650359|
3650373|
3650382|
3650361|
3650383|
3650371|
3650376|
3650377|
3650358|
3650367|
3650370|
3650366|
3650384|
3650365|
3650368|
3650369|
3650378|
3650385|
3650375|
3650364|
3650379|
995575|
995576|772523
995576|1127346
995576|1128253
995576|1129033
995576|1129369
995576|1129366
995576|1129665
995577|123490
995577|3003299
995578|
995579|
995580|
995581|
995582|
995583|
995584|745643
995584|995821
995584|995580
995584|997071
995584|1129377
995585|
995586|
995587|
995588|123230
995588|123457
995588|123389
995588|123548
995588|123624
995588|361739
995588|361817
995588|362453
995588|362643
995588|363127
995588|807244
995588|980136
995588|1070489
995588|1070494
995588|1070572
995588|1124267
995589|
995590|42001
995590|110703
995590|588611
995591|
995592|
995593|
995594|
995595|
995596|366184
995596|601299
995596|996735
995596|1070807
995596|1070525
995597|
995598|
995599|97
995599|6370
995599|24066
995599|597924
995599|598741
995599|627160
995599|643794
995599|771521
995599|773629
995599|856164
995599|941818
995599|950973
995599|1053077
995599|1064604
995599|1065755
995599|1113532
995599|1118488
995599|3555801
995600|
995601|53804
995601|523776
995601|596891
995601|613056
995601|806897
995601|1008330
995602|
995603|
995604|361262
995604|419494
995604|553040
995604|1127587
995605|
995606|
995607|
995608|
995609|
995610|
995611|
995612|892811
995612|1129195
995612|1129270
995613|
995614|361365
995614|770629
995614|892811
995614|1129270
995615|
995616|
995617|
995618|89680
995618|539790
995618|748972
995618|3005704
995618|3006245
995619|
995620|
995621|362452
995621|1128330
995621|3002914
995621|3005553
995622|773619
995622|792591
995622|1129476
995623|
995624|
995625|2619
995625|773763
995625|979746
995625|1070536
995625|1071634
995625|3004213
995626|
995627|
995628|769415
995628|807278
995628|840142
995628|1008971
995628|1070919
995628|1289328
995628|2998266
995628|2998414
995628|2998620
995628|3074697
995629|
995630|
995631|361356
995631|805766
995631|996716
995631|996894
995631|996933
995631|1071609
995631|1127356
995631|1127434
995631|1127625
995631|1127622
995631|1127784
995631|1128081
995631|1128082
995631|1128099
995631|1128330
995632|
995633|
995634|949730
995634|951433
995635|
995636|
995637|362974
995637|546367
995637|776513
995637|1123856
995637|1123861
995637|3003905
995638|
995639|29950
995639|329295
995639|588515
995639|1122162
995639|1128143
995639|3002637
995639|3544613
995640|
995641|
995642|
995643|
995644|
995645|
995646|
995647|
995648|
995649|243548
995649|952442
995649|3003564
995649|3005564
995650|
995651|
995652|
995653|360242
995654|
995655|
995656|
995657|
995658|
995659|1127943
995659|1129369
995660|47381
995660|125063
995660|125044
995660|361415
995660|362349
995660|364398
995660|364487
995660|522104
995660|661678
995660|661694
995660|753295
995660|753249
995660|774927
995660|808286
995660|996741
995660|996716
995660|1071093
995660|1071179
995660|1128886
995660|1129632
995661|
995662|
995663|
995664|451
995664|361226
995664|591920
995664|591953
995664|592069
995664|592335
995664|592137
995664|591955
995664|753330
995664|769805
995664|770335
995664|771842
995664|773203
995664|805951
995664|833002
995664|833028
995664|832702
995664|935978
995664|997407
995664|1070850
995664|1070854
995664|1071337
995664|1071632
995664|1071719
995664|1128117
995664|1128917
995664|1129506
995664|3003175
995665|
995666|
995667|
995668|
995669|
995670|
995671|805975
995672|
995673|
995674|
995675|112097
995675|995677
995676|
995677|
995678|87
995678|115742
995678|125022
995678|182937
995678|243235
995678|362970
995678|640773
995678|855979
995678|979746
995678|995833
995678|995935
995678|1069147
995678|1071127
995678|1071455
995678|1071538
995678|3005528
995678|3005927
995679|
995680|771410
995680|995682
995680|3005214
995681|
995682|
995683|
995684|
995685|
995686|
995687|
995688|
995689|
995690|47032
995690|47383
995690|54682
995690|54700
995690|55069
995690|112293
995690|140002
995690|245061
995690|362350
995690|362349
995690|471544
995690|601238
995690|753249
995690|771483
995690|772474
995690|776598
995690|857080
995690|996666
995690|1070444
995690|1070618
995690|1070504
995690|1070812
995690|1071263
995690|1070978
995690|1127291
995690|1127441
995690|1128652
995690|1129222
995690|1129426
995690|1129247
995691|
995692|
995693|
995694|
995695|
995696|589276
995696|1071465
995696|1075865
995697|
995698|
995699|47073
995699|361481
995699|361483
995699|363403
995699|492761
995699|522857
995699|871919
995699|871856
995699|995608
995699|996049
995699|996626
995699|996631
995699|997374
995699|1070394
995699|1127616
995700|
995701|62907
995701|539207
995701|770436
995701|773601
995701|774301
995701|890322
995701|949730
995701|951433
995702|
995703|489759
995703|565309
995703|565307
995703|597308
995703|597723
995703|770436
995703|949730
995703|950888
995703|951433
995703|951486
995703|1036366
995703|1047712
995703|1047981
995703|1047977
995704|
995705|89933
995705|179817
995705|459563
995705|459339
995705|634541
995705|634460
995705|634529
995705|635941
995705|653388
995705|665086
995705|793187
995705|1004212
995705|1119416
995705|3010952
995705|3186620
995706|
995707|832684
995707|832990
995708|
995709|
995710|47641
995710|361881
995710|619404
995710|1070365
995710|1070413
995710|1071315
995710|1071628
995710|1071710
995710|1071656
995711|112842
995711|161601
995711|188076
995711|361622
995711|416411
995711|471415
995711|471654
995711|753393
995711|1128403
995711|3005279
995712|
995713|
995714|
995715|
995716|
995717|2608
995717|173051
995717|522158
995717|559468
995717|683939
995717|760845
995717|951800
995718|
995719|
995720|770185
995720|771307
995720|1346228
995720|3005943
995721|
995722|
995723|363222
995723|806662
995723|832553
995723|1068034
995723|1127443
995723|1127435
995723|1127749
995723|1129866
995723|1129862
995724|419259
995724|806248
995724|1081435
995724|1123725
995724|1128585
995724|3637836
995725|
995726|
995727|361402
995727|447342
995727|1071002
995727|1127340
995727|1127565
995727|1127567
995727|1302163
995728|
995729|
995730|
995731|
995732|
995733|28606
995733|892235
995733|892811
995733|1127346
995733|1127478
995733|1302343
995734|
995735|
995736|
995737|
995738|1080719
995739|
995740|3004594
995741|
995742|
995743|
995744|
995745|
995746|
995747|
995748|
995749|123326
995749|1070326
995750|
995751|
995752|
995753|
995754|
995755|
995756|137852
995756|188100
995756|209583
995756|361568
995756|559568
995756|566814
995756|601176
995756|661713
995756|661696
995756|684048
995756|888913
995756|1056654
995756|1056723
995756|1070477
995756|1070805
995756|1123999
995756|1124189
995756|1129810
995757|
995758|
995759|2583
995759|61036
995759|224757
995759|224877
995759|225001
995759|225000
995759|225111
995759|225139
995759|803565
995759|889526
995759|979746
995759|1056847
995759|1075097
995759|1128287
995759|1128162
995759|3006755
995760|
995761|
995762|
995763|
995764|17517
995764|22092
995764|539257
995764|539293
995764|613118
995764|770581
995764|1063767
995764|1063765
995764|1066294
995764|1118628
995764|1118629
995764|1127500
995764|2814573
995765|
995766|106094
995766|106373
995766|133014
995766|141368
995766|142349
995766|142637
995766|142495
995766|143110
995766|562607
995766|858533
995766|858483
995766|3006352
995767|
995768|
995769|
995770|995774
995771|
995772|
995773|492875
995773|492873
995773|871791
995773|996631
995773|3003299
995774|381471
995774|1064735
995775|
995776|996733
995777|
995778|1044092
995778|1120163
995779|
995780|
995781|
995782|
995783|
995784|
995785|
995786|
995787|892811
995788|
995789|
995790|2461
995790|289513
995790|546140
995791|
995792|805628
995792|1075314
995793|523674
995793|613312
995793|792591
995794|774927
995795|362466
995795|661790
995795|661709
995795|913346
995795|1070805
995795|1071387
995795|1073639
995795|1127648
995795|1128883
995795|1128949
995795|1129105
995795|3004594
995796|
995797|
995798|
995799|
995800|
995801|47458
995801|770335
995801|771085
995801|776701
995801|807322
995801|808286
995801|808904
995801|912401
995801|995797
995801|996081
995801|996431
995801|997407
995801|997332
995801|1127441
995801|1129258
995801|2998613
995801|3010864
995801|3010962
995802|252487
995802|564167
995802|600498
995802|613149
995802|613103
995802|613387
995802|1117526
995802|1122096
995802|3211150
995802|3211103
995803|3006556
995804|
995805|
995806|
995807|
995808|
995809|
995810|
995811|
995812|338231
995812|339155
995812|341075
995812|531329
995812|531756
995812|894316
995812|1011183
995812|1011337
995812|1012615
995813|
995814|
995815|
995816|
995817|
995818|362579
995818|808472
995818|893690
995818|894005
995818|995580
995818|997201
995818|1075404
995819|200907
995819|832553
995819|995580
995819|995965
995819|996549
995819|997433
995819|1070956
995819|1128077
995820|
995821|
995822|
995823|
995824|
995825|
995826|
995827|522337
995827|522608
995827|619380
995827|772672
995827|807423
995827|832424
995827|832367
995827|1073673
995827|3004594
995827|3006332
995828|
995829|418808
995829|621315
995829|773619
995829|1066576
995829|1117449
995829|1117464
995829|1117472
995829|1117443
995829|1123760
995829|1124554
995829|3004631
995830|
995831|
995832|
995833|
995834|3697
995834|343030
995834|465223
995834|806942
995834|1073892
995834|1078548
995834|3004496
995834|3005795
995835|
995836|
995837|
995838|
995839|
995840|
995841|
995842|
995843|546029
995843|653952
995843|1123520
995843|3004653
995844|
995845|
995846|
995847|
995848|208413
995848|208443
995848|208527
995848|209051
995848|309708
995848|363217
995848|629565
995848|807776
995848|807992
995848|808286
995848|808904
995848|832427
995848|995677
995848|1070326
995848|1070916
995848|1071507
995848|1071796
995848|1127965
995848|1128175
995848|3004646
995849|
995850|
995851|
995852|
995853|
995854|
995855|
995856|
995857|
995858|2022
995859|
995860|193
995860|2619
995860|359881
995860|558292
995860|558314
995860|558311
995860|805930
995860|1051145
995860|1070521
995861|
995862|
995863|
995864|
995865|
995866|
995867|
995868|83
995868|770126
995868|771058
995868|806557
995868|1073534
995868|1117384
995868|1118304
995868|1128287
995868|3006352
995869|
995870|
995871|
995872|342508
995872|538086
995872|989026
995872|989183
995872|989028
995872|1068203
995873|
995874|419176
995874|1080328
995874|1080431
995874|1081538
995874|1124843
995874|1125744
995874|1125997
995875|47332
995875|177513
995875|252622
995875|362063
995875|466804
995875|471548
995875|521968
995875|666576
995875|811023
995875|951433
995875|1082701
995875|1129351
995876|298366
995876|588798
995876|588697
995876|588886
995876|597547
995876|1122232
995876|1122143
995877|
995878|
995879|89
995879|543495
995879|616854
995879|928771
995879|939868
995879|1036564
995879|1112324
995879|1112975
995879|1117583
995879|1118386
995879|1118748
995879|1125685
995879|1128493
995879|1129703
995880|
995881|
995882|458976
995883|
995884|
995885|505545
995885|505838
995885|512668
995885|1066384
995886|
995887|119848
995887|119963
995887|842300
995887|997387
995888|
995889|
995890|1070437
995890|1071399
995890|1127620
995890|1127619
995890|1127784
995890|1128643
995890|1128638
995890|1128749
995890|1129816
995891|
995892|2330
995892|300562
995892|300820
995892|598632
995892|599371
995892|643192
995892|1118567
995892|1138142
995893|
995894|
995895|95492
995895|301135
995895|301334
995895|544830
995895|545246
995895|597964
995895|598147
995895|598622
995895|598385
995895|599634
995895|599789
995895|617688
995895|642594
995895|643511
995895|643480
995895|1113101
995895|1113611
995896|
995897|
995898|2619
995898|123901
995898|145596
995898|189393
995898|341804
995898|545916
995898|546561
995898|546763
995898|557985
995898|557999
995898|613235
995898|613563
995898|613405
995898|661826
995898|771214
995898|771237
995898|807963
995898|807965
995898|929146
995898|1074665
995898|1103570
995898|1103670
995898|1103607
995898|1103531
995898|1103668
995898|1103566
995898|1103571
995898|1113527
995898|1124301
995898|1128108
995898|3004785
995899|2619
995899|123901
995899|145595
995899|145596
995899|189393
995899|341804
995899|545916
995899|546561
995899|546763
995899|557999
995899|613235
995899|613563
995899|613405
995899|661826
995899|771214
995899|771237
995899|807963
995899|807965
995899|929146
995899|995898
995899|1074665
995899|1103570
995899|1103670
995899|1103607
995899|1103668
995899|1103566
995899|1103571
995899|1113527
995899|1124301
995899|1128108
995899|3004785
995900|244115
995900|341804
995900|546561
995900|613235
995900|613563
995900|771214
995900|771237
995900|807963
995900|995898
995900|1074665
995900|1103571
995900|1113527
995900|1124301
995901|
995902|
995903|
995904|24228
995904|24252
995904|24288
995904|24390
995904|25151
995904|83785
995904|145691
995904|145595
995904|152056
995904|189393
995904|546561
995904|557948
995904|557945
995904|570156
995904|570161
995904|570257
995904|613235
995904|772623
995904|807965
995904|855979
995904|1103566
995904|1124301
995904|3004785
995905|
995906|
995907|613387
995908|
995909|
995910|
995911|
995912|
995913|360750
995913|419191
995913|489943
995913|542907
995913|832706
995913|3409738
995914|
995915|84081
995915|90461
995915|90462
995915|459339
995915|488611
995915|488545
995915|505558
995915|507622
995915|634274
995915|634367
995915|634310
995915|665086
995915|807248
995915|1116916
995915|1120383
995915|1141810
995916|
995917|301378
995917|598092
995917|598721
995917|598924
995917|772992
995917|856077
995917|857009
995917|995919
995917|1112340
995917|1112951
995918|1127346
995918|1127943
995918|1129369
995919|
995920|
995921|2030
995921|299699
995921|299899
995921|300789
995921|304002
995921|544813
995921|545028
995921|544900
995921|545311
995921|597932
995921|598236
995921|598708
995921|599507
995921|599638
995921|623088
995921|641864
995921|642627
995921|643274
995921|643628
995921|643730
995921|654577
995921|654516
995921|654514
995921|654579
995921|793870
995922|
995923|299899
995923|300789
995923|303900
995923|304002
995923|544813
995923|544876
995923|598236
995923|599045
995923|598708
995923|642627
995923|643274
995923|643486
995923|793870
995923|1060049
995923|1112439
995924|76949
995924|112225
995924|112649
995924|188170
995924|362018
995924|362657
995924|363428
995924|601061
995924|661760
995924|666507
995924|774792
995924|806020
995924|1124177
995924|1124234
995924|1124189
995924|1129479
995924|3005279
995925|
995926|
995927|74126
995927|361640
995927|362872
995927|364264
995927|666506
995927|805819
995927|805752
995927|805874
995927|892870
995927|938380
995927|979746
995927|995916
995927|996666
995927|996318
995927|1071387
995927|1120247
995927|1128167
995927|1128053
995927|1128350
995927|1129039
995927|1129551
995927|3004594
995927|3005279
995928|
995929|82600
995929|116574
995929|150842
995929|243001
995929|408464
995929|505650
995929|1111740
995930|
995931|
995932|
995933|505616
995933|634310
995933|665067
995933|929123
995933|1128143
995934|
995935|
995936|
995937|
995938|
995939|
995940|224577
995940|363099
995940|539800
995940|539851
995940|616123
995940|616217
995940|616183
995940|619431
995940|619367
995940|619375
995940|661764
995940|805809
995940|1069269
995940|1071239
995940|1073474
995940|2939528
995940|3004594
995941|
995942|24136
995942|51016
995942|208545
995942|209031
995942|213128
995942|213174
995942|213229
995942|213443
995942|256968
995942|505597
995942|558105
995942|665369
995942|794490
995942|808338
995942|818167
995942|1128346
995942|1128403
995942|505754
995943|807019
995943|891758
995943|1070973
995943|1071150
995943|1124219
995943|1124285
995943|1124313
995943|1128117
995944|
995945|
995946|
995947|
995948|
995949|773133
995949|777049
995949|1128912
995950|
995951|
995952|2612
995952|2619
995952|492742
995952|492723
995952|871837
995952|979746
995952|995587
995952|996626
995952|1070958
995952|1071888
995952|1127612
995952|1127784
995952|3003190
995953|
995954|
995955|
995956|2022
995956|2616
995956|336869
995956|776662
995956|793414
995956|808330
995956|3545658
995957|
995958|
995959|
995960|
995961|
995962|
995963|
995964|409800
995964|564525
995964|641877
995964|772992
995964|808185
995964|1112340
995964|1113423
995965|
995966|167362
995966|562617
995966|562634
995966|562678
995966|816318
995966|3248336
995967|
995968|
995969|
995970|
995971|
995972|
995973|
995974|
995975|
995976|
995977|
995978|
995979|
995980|
995981|
995982|
995983|
995984|
995985|
995986|22713
995986|805165
995986|996980
995987|
995988|
995989|123245
995989|123247
995989|123241
995989|362025
995989|362467
995989|753311
995989|833224
995989|979746
995989|3004213
995989|3006979
995990|
995991|
995992|
995993|
995994|161653
995994|362404
995994|362579
995994|805823
995994|1070432
995994|1070445
995995|361672
995995|361474
995995|362647
995995|578296
995995|578292
995995|619372
995995|3004603
995996|
995997|
995998|
995999|
996000|
996001|
996002|
996003|776513
996004|
996005|
996006|
996007|
996008|
996009|101854
996009|102784
996009|102788
996009|118406
996009|118404
996009|489574
996009|666490
996009|666541
996009|683775
996009|774440
996009|929185
996009|979746
996009|1064123
996009|1129351
996009|3006727
996010|
996011|
996012|
996013|140
996013|812590
996013|995607
996013|996501
996013|996708
996013|997395
996013|997569
996013|1128366
996013|1128613
996014|
996015|
996016|
996017|
996018|
996019|111882
996019|112750
996019|361709
996019|362513
996019|362618
996019|363242
996019|492778
996019|492783
996019|806911
996019|1070387
996019|1070573
996019|1071548
996019|1127789
996019|1128046
996019|1129860
996019|492968
996020|
996021|
996022|
996023|
996024|
996025|775411
996026|159578
996026|177333
996026|188170
996026|202138
996026|362811
996026|444512
996026|444559
996026|499919
996026|537680
996026|601232
996026|601242
996026|666276
996026|808096
996026|1088805
996026|1127648
996026|1128949
996026|1129479
996026|3004603
996026|3005279
996027|
996028|
996029|
996030|
996031|
996032|
996033|
996034|
996035|125287
996035|296808
996035|465355
996035|465395
996035|465519
996035|492975
996035|543552
996035|614045
996035|773619
996035|776881
996035|805600
996035|997466
996035|1053235
996035|3010839
996036|9792
996036|134388
996036|286482
996036|418572
996036|418927
996036|419189
996036|419578
996036|499491
996036|596895
996036|597441
996036|597626
996036|805767
996036|805872
996036|1008379
996036|3583150
996037|
996038|
996039|
996040|
996041|
996042|
996043|546794
996043|578704
996043|578737
996043|578697
996043|578738
996043|578701
996043|776513
996043|1071206
996044|
996045|
996046|1070767
996046|1071095
996047|
996048|
996049|
996050|
996051|
996052|
996053|
996054|
996055|42798
996055|55065
996055|120248
996055|203306
996055|541265
996055|562555
996055|775450
996055|859707
996055|888343
996055|986002
996056|
996057|
996058|
996059|
996060|
996061|
996062|
996063|
996064|
996065|
996066|
996067|364846
996067|769424
996067|772672
996067|774765
996067|996735
996067|1070440
996067|1071120
996068|
996069|
996070|
996071|773083
996071|890771
996071|949730
996071|1080699
996071|2814582
996072|
996073|
996074|
996075|
996076|
996077|
996078|
996079|
996080|
996081|
996082|
996083|
996084|
996085|76949
996085|653042
996085|771900
996085|776265
996085|807419
996085|1071588
996085|3005279
996086|
996087|
996088|
996089|
996090|
996091|
996092|
996093|
996094|2612
996094|361989
996094|522337
996094|522608
996094|619380
996094|753244
996094|1070805
996094|2939528
996094|3002923
996095|54656
996095|167730
996095|239171
996095|359851
996095|359849
996095|361775
996095|364781
996095|465384
996095|653063
996095|771273
996095|806980
996095|979746
996095|1071463
996095|3006157
996096|
996097|
996098|
996099|
996100|
996101|165762
996101|321700
996101|593852
996101|751189
996101|834604
996101|1009861
996101|1032387
996101|1039034
996101|1279852
996102|
996103|
996104|
996105|
996106|
996107|123433
996107|123534
996107|123296
996107|123599
996107|591284
996107|805768
996107|805766
996107|1071326
996107|1071594
996108|
996109|
996110|
996111|
996112|
996113|
996114|
996115|
996116|45245
996117|
996118|88580
996118|90117
996118|125063
996118|773679
996118|911915
996118|996318
996118|1071093
996118|2971735
996118|3004594
996118|3074651
996119|
996120|
996121|
996122|
996123|
996124|
996125|
996126|
996127|
996128|
996129|6504
996129|362470
996129|362971
996129|807562
996129|832190
996129|996465
996129|1071098
996130|
996131|
996132|951796
996133|
996134|
996135|106046
996135|106161
996135|141949
996135|141765
996135|282645
996136|
996137|
996138|
996139|
996140|
996141|
996142|
996143|
996144|
996145|
996146|
996147|
996148|364305
996148|996342
996148|997102
996148|1070958
996149|
996150|
996151|
996152|
996153|
996154|
996155|
996156|
996157|
996158|
996159|
996160|361913
996160|600901
996160|600908
996160|771413
996160|776513
996160|1123593
996160|1128947
996161|
996162|
996163|
996164|
996165|
996166|
996167|
996168|
996169|
996170|
996171|
996172|
996173|
996174|
996175|195892
996175|342996
996175|891649
996175|1288678
996175|1288692
996175|3007117
996176|
996177|
996178|
