sep=|
360557|Responsiveness without interrupts.|Dejan Perkovic,Peter J. Keleher||International Conference on Supercomputing
360558|Static and Dynamic Evaluation of Data Dependence Analysis.|Paul Petersen,David A. Padua||International Conference on Supercomputing
360566|Parallel Eigenanalysis for Nested Grids.|Giorgio Pini,Giuseppe Gambolati||International Conference on Supercomputing
360567|Conflict-Free Template Access in -ary and Binomial Trees.|Maria Cristina Pinotti,Sajal K. Das,Falguni Sarkar||International Conference on Supercomputing
360569|Combining static and dynamic scheduling on distributed-memory multiprocessors.|Oscar G. Plata,Francisco F. Rivera||International Conference on Supercomputing
360572|Kernel-level Scheduling for the Nano-threads Programming Model.|Eleftherios D. Polychronopoulos,Xavier Martorell,Dimitrios S. Nikolopoulos,Jes¨²s Labarta,Theodore S. Papatheodorou,Nacho Navarro||International Conference on Supercomputing
360575|The Role of Associativity and Commutativity in the Detection and Transformation of Loop-level Parallelism.|William M. Pottenger||International Conference on Supercomputing
360576|Idiom Recognition in the Polaris Parallelizing Compiler.|William M. Pottenger,Rudolf Eigenmann||International Conference on Supercomputing
360580|Low-level router design and its impact on supercomputer system performance.|Valentin Puente,Jos¨¦ A. Gregorio,Cruz Izu,Ram¨®n Beivide,Fernando Vallejo||International Conference on Supercomputing
360583|Iteration Space Slicing and Its Application to Communication Optimization.|William Pugh,Evan Rosser||International Conference on Supercomputing
360585|Adding a vector unit to a superscalar processor.|Francisca Quintana,Jes¨²s Corbal,Roger Espasa,Mateo Valero||International Conference on Supercomputing
360588|On the complexity of list scheduling algorithms for distributed-memory systems.|Andrei Radulescu,Arjan J. C. van Gemund||International Conference on Supercomputing
360591|Resource usage models for instruction scheduling: two new models and a classification.|V. Janaki Ramanan,Ramaswamy Govindarajan||International Conference on Supercomputing
360592|The interaction between virtual channel flow control and adaptive routing in wormhole networks.|Swaminathan Ramany,Derek L. Eager||International Conference on Supercomputing
360593|Software trace cache.|Alex Ram¨ªrez,Josep-Lluis Larriba-Pey,Carlos Navarro,Josep Torrellas,Mateo Valero||International Conference on Supercomputing
360594|Runtime Coupling of Data-Parallel Programs.|M. Ranganathan,Anurag Acharya,Guy Edjlali,Alan Sussman,Joel H. Saltz||International Conference on Supercomputing
360596|Run-Time Methods for Parallelizing Partially Parallel Loops.|Lawrence Rauchwerger,Nancy M. Amato,David A. Padua||International Conference on Supercomputing
360597|The privatizing DOALL test: a run-time technique for DOALL loop identification and array privatization.|Lawrence Rauchwerger,David A. Padua||International Conference on Supercomputing
360598|Implementation and Analysis of Path History in Dynamic Branch Prediction Schemes.|Shlomo Reches,Shlomo Weiss||International Conference on Supercomputing
360600|Scheduling reductions.|Xavier Redon,Paul Feautrier||International Conference on Supercomputing
360601|Classifying load and store instructions for memory renaming.|Glenn Reinman,Brad Calder,Dean M. Tullsen,Gary S. Tyson,Todd M. Austin||International Conference on Supercomputing
360606|Performance Improvement through Overhead Analysis: A Case Study in Molecular Dynamics.|Graham D. Riley,J. Mark Bull,John R. Gurd||International Conference on Supercomputing
360607|Eliminating synchronization bottlenecks in object-based programs using adaptive replication.|Martin C. Rinard,Pedro C. Diniz||International Conference on Supercomputing
360608|Eliminating Conflict Misses for High Performance Architectures.|Gabriel Rivera,Chau-Wen Tseng||International Conference on Supercomputing
360609|Utilizing Reuse Information in Data Cache Management.|Jude A. Rivers,Edward S. Tam,Gary S. Tyson,Edward S. Davidson,Matthew K. Farrens||International Conference on Supercomputing
360611|A MATLAB to Fortran 90 Translator and Its Effectiveness.|Luiz De Rose,David A. Padua||International Conference on Supercomputing
360613|Loop Fusion in High Performance Fortran.|Gerald Roth,Ken Kennedy||International Conference on Supercomputing
360614|Improving virtual function call target prediction via dependence-based pre-computation.|Amir Roth,Andreas Moshovos,Gurindar S. Sohi||International Conference on Supercomputing
360615|The pool of subsectors cache design.|Jeffrey B. Rothman,Alan Jay Smith||International Conference on Supercomputing
360623|Mechanisms and policies for supporting fine-grained cycle stealing.|Kyung Dong Ryu,Jeffrey K. Hollingsworth,Peter J. Keleher||International Conference on Supercomputing
360626|CMAX: A Fortran Translator for the Connection Machine System.|Gary Sabot,Skef Wholey||International Conference on Supercomputing
360629|The DMBC: Architecture and Fundamental Operations.|Sartaj Sahni||International Conference on Supercomputing
360630|Super-Threading: Architectural and Software Mechanisms for Optimizing Parallel Computation.|Shuichi Sakai,Kazuaki Okamoto,Hiroshi Matsuoka,Hideo Hirono,Yuetsu Kodama,Mitsuhisa Sato||International Conference on Supercomputing
360631|Scalable Parallel Memory Architecture with a Skew Scheme.|Tadayuki Sakakibara,Katsuyoshi Kitai,Tadaaki Isobe,Shigeko Yazawa,Teruo Tanaka,Yasuhiro Inagami,Yoshiko Tamaki||International Conference on Supercomputing
360632|Compile-Time Minimisation of Load Imbalance in Loop Nests.|Rizos Sakellariou,John R. Gurd||International Conference on Supercomputing
360634|A Proposal of Level 3 Interface for Band and Skyline Matrix Factorization Subroutine.|Hikaru Samukawa||International Conference on Supercomputing
360635|A locality sensitive multi-module cache with explicit management.|F. Jes¨²s S¨¢nchez,Antonio Gonz¨¢lez||International Conference on Supercomputing
360644|Normalized performance indices for message passing parallel programs.|Sekhar R. Sarukkai,Jerry C. Yan,Jacob Gotwals||International Conference on Supercomputing
360648|A Methodology for Specifying Data Distribution Using Only Standard Object-Oriented Features.|Naohito Sato,Satoshi Matsuoka,Jean-Marc J¨¦z¨¦quel,Akinori Yonezawa||International Conference on Supercomputing
360649|Using Asynchronous and Bulk Communications to Construct an Optimizing Compiler for Distributed-Memory Machines with Consideration Given to Communications Costs.|Hiroyuki Sato,Takeshi Nanri,Masaaki Shimasaki||International Conference on Supercomputing
360650|Efficient management of memory hierarchies in embedded DRAM systems.|Ashley Saulsbury,Su-Jaen Huang,Fredrik Dahlgren||International Conference on Supercomputing
360651|Design and Performance of the Shasta Distributed Shared Memory Protocol.|Daniel J. Scales,Kourosh Gharachorloo||International Conference on Supercomputing
360652|Queueing performance analysis of co-scheduling in a pool of processors environment.|Margaret A. Schaar,Kemal Efe,Weijia Shang||International Conference on Supercomputing
360657|A comparison of MPI, SHMEM and cache-coherent shared address space programming models on the SGI Origin2000.|Hongzhang Shan,Jaswinder Pal Singh||International Conference on Supercomputing
360661|CACHET: an adaptive cache coherence protocol for distributed shared-memory systems.|Xiaowei Shen,Arvind,Larry Rudolph||International Conference on Supercomputing
360664|Reducing cache misses using hardware and software page placement.|Timothy Sherwood,Brad Calder,Joel S. Emer||International Conference on Supercomputing
360666|HPF Compiler for the AP1000.|Tatsuya Shindo,Hidetoshi Iwashita,Tsunehisa Doi,Junichi Hagiwara,Shaun Kaneshiro||International Conference on Supercomputing
360667|Twisted data layout.|Tatsuya Shindo,Hidetoshi Iwashita,Shaun Kaneshiro,Tsunehisa Doi,Junichi Hagiwara||International Conference on Supercomputing
360669|Analysis of Local Enumeration and Storage Schemes in HPF.|Henk J. Sips,Kees van Reeuwijk,Will Denissen||International Conference on Supercomputing
360677|Measuring the Effectiveness of Automatic Parallelization in SUIF.|Byoungro So,Sungdo Moon,Mary W. Hall||International Conference on Supercomputing
360679|Satisfiability Test with Synchronous Simulated Annealing on the Fujitsu AP1000 Massively-Parallel Multiprocessor.|Andrew Sohn,Rupak Biswas||International Conference on Supercomputing
360680|Load Balanced Parallel Radix Sort.|Andrew Sohn,Yuetsu Kodama||International Conference on Supercomputing
360686|Realizing the performance potential of the virtual interface architecture.|Evan Speight,Hazim Abdel-Shafi,John K. Bennett||International Conference on Supercomputing
360687|Application Level Scheduling of Gene Sequence Comparison on Metacomputers.|Neil T. Spring,Richard Wolski||International Conference on Supercomputing
360689|A new ``quad-tree-based'' sub-system allocation technique for mesh-connected parallel machines.|Jeeraporn Srisawat,Nikitas A. Alexandridis||International Conference on Supercomputing
360691|A design analysis of a hybrid technology multithreaded architecture for petaflops scale computation3.|Thomas L. Sterling,Larry A. Bergman||International Conference on Supercomputing
360692|A Graph Based Approach to Barrier Synchronisation Minimisation.|Elena St?hr,Michael F. P. O'Boyle||International Conference on Supercomputing
360693|Decoupling Synchronization and Data Transfer in Message Passing Systems of Parallel Computers.|Thomas Stricker,James M. Stichnoth,David R. O'Hallaron,Susan Hinrichs,Thomas R. Gross||International Conference on Supercomputing
360694|Advanced Compilation Techniques in the PARADIGM Compiler for Distributed-memory Multicomputers.|Ernesto Su,Antonio Lain,Shankar Ramaswamy,Daniel J. Palermo,Eugene W. Hodges IV,Prithviraj Banerjee||International Conference on Supercomputing
360696|Implementation of Sparta, a Highly Parallel Circuit Simulator by the Preconditioned Jacobi Method, on a Distributed Memory Machine.|Reiji Suda,Yoshio Oyanagi||International Conference on Supercomputing
360697|Integer Sorting on Shared-Memory Vector Parallel Computers.|Kenji Suehiro,Hitoshi Murai,Yoshiki Seo||International Conference on Supercomputing
360698|Detection and Global Optimization of Reduction Operations for Distributed Parallel Machines.|Toshio Suganuma,Hideaki Komatsu,Toshio Nakatani||International Conference on Supercomputing
360701|The design and evaluation of high performance communication using a Gigabit Ethernet.|Shinji Sumimoto,Hiroshi Tezuka,Atsushi Hori,Hiroshi Harada,Toshiyuki Takahashi,Yutaka Ishikawa||International Conference on Supercomputing
360703|A Highly Accurate Fast Solver for Helmholtz Equations.|Xian-He Sun,Yu Zhuang||International Conference on Supercomputing
360705|Hybrid Algorithms for Complete Exchange in 2D Meshes.|N. S. Sundar,D. N. Jayasimha,Dhabaleswar K. Panda,P. Sadayappan||International Conference on Supercomputing
360706|Analysis of non-strict functional implementations of the Dongarra-Sorensen eigensolver.|Sumit Sur,A. P. Wim B?hm||International Conference on Supercomputing
360715|Exact Side Effects for Interprocedural Dependence Analysis.|Peiyi Tang||International Conference on Supercomputing
360717|Vectorization beyond Data Dependences.|Peiyi Tang,Nianshu Gao||International Conference on Supercomputing
360721|Reducing data communication overhead for DOACROSS loop nests.|Peiyi Tang,John N. Zigman||International Conference on Supercomputing
360723|Highly Efficient Implementation of MPI Point-to-Point Communication Using Remote Memory Operations.|Osamu Tatebe,Yuetsu Kodama,Satoshi Sekiguchi,Yoshinori Yamaguchi||International Conference on Supercomputing
360725|Using virtual lines to enhance locality exploitation.|Olivier Temam,Yvon J¨¦gou||International Conference on Supercomputing
360727|Compiler and runtime support for out-of-core HPF programs.|Rajeev Thakur,Rajesh Bordawekar,Alok N. Choudhary||International Conference on Supercomputing
360728|Speculative Execution and Branch Prediction on Parallel Machines.|Kevin B. Theobald,Guang R. Gao,Laurie J. Hendren||International Conference on Supercomputing
360729|An Efficient Steepest-Edge Simplex Algorithm for SIMD Computers.|Michael E. Thomadakis,Jyh-Charn Liu||International Conference on Supercomputing
360730|Data and program restructuring of irregular applications for cache-coherent multiprocessor.|Karen A. Tomko,Santosh G. Abraham||International Conference on Supercomputing
360731|Profile Driven Weighted Decomposition.|Karen A. Tomko,Edward S. Davidson||International Conference on Supercomputing
360735|A dominating set model for broadcast in all-port wormhole-routed 2D mesh networks.|Yih-jia Tsai,Philip K. McKinley||International Conference on Supercomputing
360736|Unified Compilation Techniques for Shared and Distributed Address Space Machines.|Chau-Wen Tseng,Jennifer-Ann M. Anderson,Saman P. Amarasinghe,Monica S. Lam||International Conference on Supercomputing
360740|Distributed Shared Memory Systems with Improved Barrier Synchronization and Data Transfer.|Nian-Feng Tzeng,Angkul Kongmunvattana||International Conference on Supercomputing
360741|Experimental Evaluation of Efficient Sparse Matrix Distributions.|Manuel Ujaldon,Shamik D. Sharma,Emilio L. Zapata,Joel H. Saltz||International Conference on Supercomputing
360742|Efficient Resolution of Sparse Indirections in Data-Parallel Compilers.|Manuel Ujaldon,Emilio L. Zapata||International Conference on Supercomputing
360744|Performance Benefits of Virtual Channels and Adaptive Routing: An Application-Driven Study.|Aniruddha S. Vaidya,Anand Sivasubramaniam,Chita R. Das||International Conference on Supercomputing
360745|Dependence Driven Execution for Multiprogrammed Multiprocessor.|Suvas Vajracharya,Dirk Grunwald||International Conference on Supercomputing
360746|SMARTS: exploiting temporal locality and parallelism through vertical execution.|Suvas Vajracharya,Steve Karmesin,Peter H. Beckman,James Crotinger,Allen D. Malony,Sameer Shende,R. R. Oldehoeft,Stephen Smith||International Conference on Supercomputing
360749|Evaluation of High Performance Multicache Parallel Texture Mapping.|Alexis Vartanian,Jean-Luc B¨¦chennec,Nathalie Drach-Temam||International Conference on Supercomputing
360750|Adapting cache line size to application behavior.|Alexander V. Veidenbaum,Weiyu Tang,Rajesh K. Gupta,Alexandru Nicolau,Xiaomei Ji||International Conference on Supercomputing
360754|A Performance Study of Out-of-order Vector Architectures and Short Registers.|Luis Villa,Roger Espasa,Mateo Valero||International Conference on Supercomputing
360762|A Near-Optimal Broadcasting Algorithm in All-Port Wormhole-Routed Hypercubes.|Chien-Min Wang,Chiu-Yu Ku||International Conference on Supercomputing
360766|The NuMesh: A Modular, Scalable Communications Substrate.|Steve Ward,Karim Abdalla,Rajeev Dujari,Michael Fetterman,Frank Honor¨¦,Ricardo Jenez,Philippe Laffont,Kenneth Mackenzie,Chris Metcalf,Milan Minsky,John Nguyen,John Pezaris,Gill A. Pratt,Russell Tessier||International Conference on Supercomputing
360767|Benchmark Tests on the Digital Equipment Corporation Alpha AXP 21164-based AlphaServer 8400, Including a Comparison of Optimized Vector and Superscalar Processing.|Harvey J. Wasserman||International Conference on Supercomputing
360773|The Effect of Interrupts on Software Pipeline Execution on Message-Passing Architectures.|Rob F. Van der Wijngaart,Sekhar R. Sarukkai,Pankaj Mehra||International Conference on Supercomputing
360778|Limited area numerical weather forecasting on a massively parallel computer.|Lex Wolters,Gerard Cats,Nils Gustafsson||International Conference on Supercomputing
360785|Memory Organization in Multi-Channel Optical Networks: NUMA and COMA Revisited.|Yan Yang Xiao,John K. Bennett||International Conference on Supercomputing
360789|A Macrotask-level Unlimited Speculative Execution on Multiprocessors.|Hayato Yamana,Mitsuhisa Sato,Yuetsu Kodama,Hirofumi Sakane,Shuichi Sakai,Yoshinori Yamaguchi||International Conference on Supercomputing
360790|An analysis model on nonblocking multirate broadcast networks.|Yuanyuan Yang||International Conference on Supercomputing
360794|Optimizing Primary Data Caches for Parallel Scientific Applications: The Pool Buffer Approach.|Liuxi Yang,Josep Torrellas||International Conference on Supercomputing
360797|Increasing the Instruction Fetch Rate via Multiple Branch Prediction and a Branch Address Cache.|Tse-Yu Yeh,Deborah T. Marr,Yale N. Patt||International Conference on Supercomputing
360798|The scalability of multigrain systems.|Donald Yeung||International Conference on Supercomputing
360800|Data-Localization for Fortran Macro-Dataflow Computation Using Partial Static Task Assignment.|Akimasa Yoshida,Kenichi Koshizuka,Hironori Kasahara||International Conference on Supercomputing
360809|Parallel Triangular Decompositions of an Oil Refining Simulation.|Xiaodong Zhang||International Conference on Supercomputing
360815|Multiprocessor Scalability Predictions Through Detailed Program Execution Analysis.|Xiaodong Zhang,Zhichen Xu||International Conference on Supercomputing
360817|Fast cluster failover using virtual memory-mapped communication.|Yuanyuan Zhou,Peter M. Chen,Kai Li||International Conference on Supercomputing
792776|Data management for large-scale scientific computations in high performance distributed systems.|Alok N. Choudhary,Mahmut T. Kandemir,Jaechun No,Gokhan Memik,Xiaohui Shen,Wei-keng Liao,Harsha S. Nagesh,Sachin More,Valerie E. Taylor,Rajeev Thakur,Rick L. Stevens||Cluster Computing
792777|A Heuristic-Based Wormhole Routing Algorithm for Hypercube Multicomputer Networks.|Mostafa I. Abd-El-Barr,Mohammad M. Nadeem,Khalid Al-Tawil||Cluster Computing
792778|Selected Papers from the IEEE Cluster2000 Conference: Technology and Applications.|Giovanni Chiola||Cluster Computing
792779|Parallel Processing of Divisible Loads on Partitionable Static Interconnection Networks.|Keqin Li||Cluster Computing
792780|Between classical and ideal: enhancing wildland fire prediction using cluster computing.|Baker Abdalhaq,Ana Cort¨¦s,Tom¨¤s Margalef,Germ¨¢n Bianchini,Emilio Luque||Cluster Computing
792781|An SCI-Based PC Cluster Utilizing Coherent Network Cache.|Sang-Hwa Chung,Soo-Cheol Oh||Cluster Computing
792782|Topological Characteristics of Random Multihop Wireless Networks.|Keqin Li||Cluster Computing
792783|Behavior and Performance of Interactive Multi-Player Game Servers.|Ahmed Abdelkhalek,Angelos Bilas,Andreas Moshovos||Cluster Computing
792784|Seamless Access to Decentralized Storage Services in Computational Grids via a Virtual File System.|Renato J. O. Figueiredo,Nirav H. Kapadia,Jos¨¦ A. B. Fortes||Cluster Computing
792785|Starfish: Fault-Tolerant Dynamic MPI Programs on Clusters of Workstations.|Adnan Agbaria,Roy Friedman||Cluster Computing
792786|The Network RamDisk: Using remote memory on heterogeneous NOWs.|Michail Flouris,Evangelos P. Markatos||Cluster Computing
792787|Energy and QoS Aware Routing in Wireless Sensor Networks.|Kemal Akkaya,Mohamed F. Younis||Cluster Computing
792788|Messaging on Gigabit Ethernet: Some Experiments with GAMMA and Other Systems.|Giuseppe Ciaccio||Cluster Computing
792789|Fair Scheduling for Input Buffered Switches.|Nan Ni,Laxmi N. Bhuyan||Cluster Computing
792790|Performance Evaluation of the Deadline Credit Scheduling Algorithm for Soft-Real-Time Applications in Distributed Video-on-Demand Systems.|Adamantia Alexandraki,Michael Paterakis||Cluster Computing
792791|A CORBA-Based Distributed Component Environment for Wrapping and Coupling Legacy Scientific Codes.|Gregory J. Follen,Chan M. Kim,Isaac Lopez,Janche Sang,Scott Townsend||Cluster Computing
792792|A task scheduling algorithm for arbitrarily-connected processors with awareness of link contention.|Ali Fuat Alkaya,Haluk Rahmi Topcuoglu||Cluster Computing
792793|A Service Approach for Architecting Application Independent Wireless Sensor Networks.|Fl¨¢via Coimbra Delicato,Paulo F. Pires,Luci Pirmez,Luiz F. Rust da Costa Carmo||Cluster Computing
792794|Attack monitoring and localization in All-Optical Networks.|Tao Wu,Arun K. Somani||Cluster Computing
792795|Cactus Tools for Grid Applications.|Gabrielle Allen,Werner Benger,Thomas Dramlitsch,Tom Goodale,Hans-Christian Hege,Gerd Lanfermann,Andr¨¦ Merzky,Thomas Radke,Edward Seidel,John Shalf||Cluster Computing
792796|Editorial.|Ian T. Foster||Cluster Computing
792797|The MOSIX Direct File System Access Method for Supporting Scalable Cluster File Systems.|Lior Amar,Amnon Barak,Amnon Shiloh||Cluster Computing
792798|Condor-G: A Computation Management Agent for Multi-Institutional Grids.|James Frey,Todd Tannenbaum,Miron Livny,Ian T. Foster,Steven Tuecke||Cluster Computing
792799|Exploiting Locality in Single Assignment Data Structures Updated Through Split-Phase Transactions.|Jos¨¦ Nelson Amaral,Wen-Yen Lin,Jean-Luc Gaudiot,Guang R. Gao||Cluster Computing
792800|Symphony: An Infrastructure for Managing Virtual Servers.|Roy Friedman,Eli Biham,Ayal Itzkovitz,Assaf Schuster||Cluster Computing
792801|Storing spatial data on a network of workstations.|Ning An,R. Lu,Liujian Qian,Anand Sivasubramaniam,Tom Keefe||Cluster Computing
792802|NAS Grid Benchmarks: A Tool for Grid Space Exploration.|Michael A. Frumkin,Rob F. Van der Wijngaart||Cluster Computing
792803|IEEE 802.11b Ad Hoc Networks: Performance Measurements.|Giuseppe Anastasi,Eleonora Borgia,Marco Conti,Enrico Gregori||Cluster Computing
792804|Distributed shared arrays: A distributed virtual machine with mobility support for reconfiguration.|Song Fu,Cheng-Zhong Xu,Brian Wims,Ramzi Basharahil||Cluster Computing
792805|Dynamic Max-Min fairness in ring networks.|Giuseppe Anastasi,Luciano Lenzini,M. La Porta,Yoram Ofek||Cluster Computing
792806|Data striping and reliability aspects in distributed video servers.|Jamel Gafsi,Ernst Biersack||Cluster Computing
792807|Failure-Atomic File Access in the Slice Interposed Network Storage System.|Darrell C. Anderson,Jeffrey S. Chase||Cluster Computing
792808|Online Prediction of the Running Time of Tasks.|Peter A. Dinda||Cluster Computing
792809|Mobile Ad Hoc Networking - Editorial.|||Cluster Computing
792810|A Cluster-Based Web System Providing Differentiated and Guaranteed Services.|Mauro Andreolini,Emiliano Casalicchio,Michele Colajanni,Marco Mambelli||Cluster Computing
792811|LSMAC vs. LSNAT: Scalable cluster-based Web servers.|Xuehong Gan,Trevor Schroeder,Steve Goddard,Byrav Ramamurthy||Cluster Computing
792812|A Performance Comparison of Coscheduling Strategies for Workstation Clusters.|Cosimo Anglano||Cluster Computing
792813|On Building Parallel & Grid Applications: Component Technology and Distributed Services.|Dennis Gannon,Sriram Krishnan,Liang Fang,Gopi Kandaswamy,Yogesh Simmhan,Aleksander Slominski||Cluster Computing
792814|Fair Scheduling of General-Purpose Workloads on Workstation Clusters.|Cosimo Anglano||Cluster Computing
792815|Experimental measurements and design guidelines for real-time software encryption in multimedia wireless LANs.|Aura Ganz,Se Hyun Park,Zvi Ganz||Cluster Computing
792816|An Effective Logical Cache for a Clustered LRC-Based DSM System.|Luciana Bezerra Arantes,Pierre Sens,Bertil Folliot||Cluster Computing
792817|Collision avoidance and resolution multiple access (CARMA).|Rodrigo Garc¨¦s,J. J. Garcia-Luna-Aceves||Cluster Computing
792818|A comparative study of online scheduling algorithms for networks of workstations.|Olaf Arndt,Bernd Freisleben,Thilo Kielmann,Frank Thilo||Cluster Computing
792819|Groups Partitioning Over CORBA for Cooperative Work.|¨¦ric Garcia,Herv¨¦ Guyennet,Jean-Christophe Lapayre||Cluster Computing
792820|Performance Evaluation of Shared Mesh Protection in WDM Networks.|Chadi Assi,Ahmad Khalil,Nasir Ghani,Abdallah Shami,Mohamed A. Ali||Cluster Computing
792821|Host load prediction using linear models.|Peter A. Dinda,David R. O'Hallaron||Cluster Computing
792822|Introduction for the Special Issue on Grid Computing.|||Cluster Computing
792823|High Performance Computing on Heterogeneous Clusters with the Madeleine II Communication Library.|Olivier Aumage,Luc Boug¨¦,Lionel Eyraud,Guillaume Mercier,Raymond Namyst,Lo?c Prylli,Alexandre Denis,Jean-Fran?ois M¨¦haut||Cluster Computing
792824|A Software Suite for High-Performance Communications on Clusters of SMPs.|Patrick Geoffray,CongDuc Pham,Bernard Tourancheau||Cluster Computing
792825|A Synchronous Co-Allocation Mechanism for Grid Computing Systems.|Farag Azzedin,Muthucumaru Maheswaran,Neil Arnason||Cluster Computing
792826|Guest Editorial on Dependable Distributed Systems.|Alan D. George,Patricia D. Hough||Cluster Computing
792827|On clustering in database servers for supporting mobile clients.|B. R. Badrinath,Shirish Hemant Phatak||Cluster Computing
792828|Foreword (Special Issue of Cluster Computing on Divisible Load Scheduling.|Debasish Ghose,Thomas G. Robertazzi||Cluster Computing
792829|Guest Editorial on Challenges of Large Applications in Distributed Environments (CLADE).|Ray Bair,Ioana Banicescu,Manish Parashar||Cluster Computing
792830|Adaptive resource utilization and remote access capabilities in high-performance distributed systems: The Open HPC++ approach.|Shridhar Diwan,Dennis Gannon||Cluster Computing
792831|Special Issue on Communication Architecture for Clusters: Guest Editors Introduction.|||Cluster Computing
792832|Study of the Impact of Replacement Granularity and Associated Strategies on Video Caching.|Elias Balafoutis,Antonis Panagakis,Nikolaos Laoutaris,Ioannis Stavrakakis||Cluster Computing
792833|Genetic Algorithm Based Scheduling of Meta-Tasks with Stochastic Execution Times in Heterogeneous Computing Systemst1.|Atakan Dogan,F¨¹sun ?zg¨¹ner||Cluster Computing
792834|Guest Editorial on Cluster Computing in the Internet.|||Cluster Computing
792835|Clustered Scheduling Algorithms for Mixed-Media Disk Workloads in a Multimedia Server.|Elias Balafoutis,Michael Paterakis,Peter Triantafillou,Guido Nerjes,Peter Muth,Gerhard Weikum||Cluster Computing
792836|Efficacy of floor control protocols in distributed multimedia collaboration.|Hans-Peter Dommel,J. J. Garcia-Luna-Aceves||Cluster Computing
792837|An Autonomic Reservoir Framework for the Stochastic Optimization of Well Placement.|Wolfgang Bangerth,Hector Klie,Vincent Matossian,Manish Parashar,Mary F. Wheeler||Cluster Computing
792838|A Multistage Load Distribution Strategy for Three-Dimensional Meshes.|Wlodzimierz Glazek||Cluster Computing
792839|On the Scalability of Dynamic Scheduling Scientific Applications with Adaptive Weighted Factoring.|Ioana Banicescu,Vijay Velusamy,Johnny Devaprasad||Cluster Computing
792840|Towards Real-Time Fault-Tolerant CORBA Middleware.|Aniruddha S. Gokhale,Balachandran Natarajan,Douglas C. Schmidt,Joseph K. Cross||Cluster Computing
792841|On-line self-checking of replication consistency for autonomic computing.|Alberto Bartoli,Giovanni Masarin||Cluster Computing
792842|Improving Feedback Merging for Source-Adaptive Layered Multicast Schemes.|Paulo Andr¨¦ da Silva Gon?alves,Jos¨¦ Ferreira de Rezende,Otto Carlos Muniz Bandeira Duarte,Guy Pujolle||Cluster Computing
792843|MPI/FT: A Model-Based Approach to Low-Overhead Fault Tolerant Message-Passing Middleware.|Rajanikanth Batchu,Yoginder S. Dandass,Anthony Skjellum,Murali Beddhu||Cluster Computing
792844|A Cluster Operating System Supporting Parallel Computing.|Andrzej M. Goscinski,Michael Hobbs,Jackie Silcock||Cluster Computing
792845|A Framework for Adaptive Cluster Computing Using JavaSpaces.|Jyoti Batheja,Manish Parashar||Cluster Computing
792846|Master-Worker: An Enabling Framework for Applications on the Computational Grid.|Jean-Pierre Goux,Sanjeev Kulkarni,Michael Yoder,Jeff Linderoth||Cluster Computing
792847|Photonic Switching Techniques and Architecture for Next Generation Optical Networks.|Driss Benhaddou,Ghulam Chaudhry||Cluster Computing
792848|Combined Ring-Mesh Optical Transport Networks.|Wayne D. Grover,R. Martens||Cluster Computing
792849|Scheduling Divisible Loads with Processor Release Times and Finite Size Buffer Capacity Constraints in Bus Networks.|Bharadwaj Veeravalli,Gerassimos D. Barlas||Cluster Computing
792850|Guest Editorial on Advances in Optical Network Switching and Routing.|Mohsen Guizani,Nasir Ghani||Cluster Computing
792851|Divisible Load Theory: A New Paradigm for Load Scheduling in Distributed Systems.|Bharadwaj Veeravalli,Debasish Ghose,Thomas G. Robertazzi||Cluster Computing
792852|Link Sizing for Multi-Media Traffic Transported over IP.|Mohsen Guizani,Ammar Rayes,Ala I. Al-Fuqaha||Cluster Computing
792853|A Study of Communication Delays for Web Transactions.|Bharat K. Bhargava||Cluster Computing
792854|Performance Analysis of a Myrinet-Based Cluster.|Teddy Surya Gunawan,Wentong Cai||Cluster Computing
792855|Block-cyclic redistribution over heterogeneous networks.|Prashanth B. Bhat,Viktor K. Prasanna,Cauligi S. Raghavendra||Cluster Computing
792856|Software Architecture for Processing Clusters Based on I2O.|Johannes Gutleber,L. Orsini||Cluster Computing
792857|Using System Emulation to Model Next-Generation Shared Virtual Memory Clusters.|Angelos Bilas,Courtney R. Gibson,Reza Azimi,Rosalia Christodoulopoulou,Peter Jamieson||Cluster Computing
792858|The Autonomic Computing Paradigm.|Salim Hariri,Bithika Khargharia,Huoping Chen,Jingmei Yang,Yeliang Zhang,Manish Parashar,Hua Liu||Cluster Computing
792859|Navigating in the Storm: Using Astrolabe to Adaptively Configure Web Services and Their Clients.|Kenneth P. Birman,Robbert van Renesse,Werner Vogels||Cluster Computing
792860|Preface.|Salim Hariri,Cauligi S. Raghavendra||Cluster Computing
792861|Self Organized Terminode Routing.|Ljubica Blazevic,Silvia Giordano,Jean-Yves Le Boudec||Cluster Computing
792862|Cluster Computing - Editorial Organization.|Salim Hariri,Cauligi S. Raghavendra||Cluster Computing
792863|Mesh of Trees Topology for Output Queued Switches: Trading Speed-up with a Pipeline Technique.|Maurizio A. Bonuccelli,Alessandro Urpi||Cluster Computing
792864|An autonomic routing framework for sensor networks.|Yu He,Cauligi S. Raghavendra,Steven Berson,Robert Braden||Cluster Computing
792865|Foundations of Security for Hash Chains in Ad Hoc Networks.|Phillip G. Bradford,Olga V. Gavrylyako||Cluster Computing
792866|Internet Scalability: Advances in Parallel, Distributed, and Mobile Systems.|Abdelsalam Helal,Jagan Agrawal||Cluster Computing
792867|Performance Evaluation of Deflection Routing in Optical IP Packet-Switched Networks.|Stefano Bregni,Achille Pattavina||Cluster Computing
