sep=|
1102406|Adaptive prediction trees for image compression.|J. A. Robinson||IEEE Transactions on Image Processing
1102407|Embedding Motion in Model-Based Stochastic Tracking.|Jean-Marc Odobez,Daniel Gatica-Perez,Sileye O. Ba||IEEE Transactions on Image Processing
1102408|A generalization of the two-dimensional prolate spheroidal wave function method for nonrectilinear MRI data acquisition methods.|M. A. Lindquist,Cun-Hui Zhang,G. Glover,L. Shepp,Q. X. Yang||IEEE Transactions on Image Processing
1102409|Multiscale Hybrid Linear Models for Lossy Image Representation.|Wei Hong,John Wright,Kun Huang,Yi Ma||IEEE Transactions on Image Processing
1102410|3-band motion-compensated temporal structures for scalable video coding.|Christophe Tillier,Béatrice Pesquet-Popescu,Mihaela van der Schaar||IEEE Transactions on Image Processing
1102411|Face Verification Across Age Progression.|Narayanan Ramanathan,Rama Chellappa||IEEE Transactions on Image Processing
1102412|Deformable shape finding with models based on kernel methods.|Chin-Chun Chang||IEEE Transactions on Image Processing
1102413|Adaptive downsampling to improve image compression at low bit rates.|W. Lin,Li Dong||IEEE Transactions on Image Processing
1102414|Unsupervised Variational Image Segmentation/Classification Using a Weibull Observation Model.|Ismail Ben Ayed,N. Hennane,Amar Mitiche||IEEE Transactions on Image Processing
1102415|Error-Resilient Video Communications Over CDMA Networks With a Bandwidth Constraint.|Yushi Shen,Pamela C. Cosman,Laurence B. Milstein||IEEE Transactions on Image Processing
1102416|Feature Extraction Using Recursive Cluster-Based Linear Discriminant With Application to Face Recognition.|C. Xiang,D. Huang||IEEE Transactions on Image Processing
1102417|Context-based coding of bilevel images enhanced by digital straight line analysis.|Shankar Manuel Aghito,Søren Forchhammer||IEEE Transactions on Image Processing
1102418|Fuzzy Rank LUM Filters.|Yao Nie,Kenneth E. Barner||IEEE Transactions on Image Processing
1102419|Fractal-wavelet image denoising revisited.|Mohsen Ghazel,George H. Freeman,Edward R. Vrscay||IEEE Transactions on Image Processing
1102420|Vehicle detection by means of stereo vision-based obstacles features extraction and monocular pattern analysis.|Gwenaëlle Toulminet,Massimo Bertozzi,Stéphane Mousset,Abdelaziz Bensrhair,Alberto Broggi||IEEE Transactions on Image Processing
1102421|A Fast and Effective Model for Wavelet Subband Histograms and Its Application in Texture Image Retrieval.|Ming Hong Pi,Chong-Sze Tong,Siu-Kai Choy,Hong Zhang||IEEE Transactions on Image Processing
1102422|Motion Compensation Via Redundant-Wavelet Multihypothesis.|J. E. Fowler,S. Cui,Y. Wang||IEEE Transactions on Image Processing
1102423|Uncertainty Estimation by Convolution Using Spatial Statistics.|Luis Miguel Sanchez-Brea,Eusebio Bernabeu||IEEE Transactions on Image Processing
1102424|B-Spline Image Model for Energy Minimization-Based Optical Flow Estimation.|Guy Le Besnerais,Fréderic Champagnat||IEEE Transactions on Image Processing
1102425|Fast vector quantization algorithms based on nearest partition set search.|Shen-En Qian||IEEE Transactions on Image Processing
1102426|On the Orientability of Shapes.|Jovisa D. Zunic,Paul L. Rosin,Lazar Kopanja||IEEE Transactions on Image Processing
1102427|Fast Splitting alpha-Rooting Method of Image Enhancement: Tensor Representation.|Fatma Arslan,Artyom M. Grigoryan||IEEE Transactions on Image Processing
1102428|A novel high-capacity data-embedding system.|Tse-Hua Lan,Ahmed H. Tewfik||IEEE Transactions on Image Processing
1102429|High-Quality MRC Document Coding.|G. Feng,C. A. Bouman||IEEE Transactions on Image Processing
1102430|Partition-based vector filtering technique for suppression of noise in digital color images.|Zhonghua Ma,Hong Ren Wu,David Dagan Feng||IEEE Transactions on Image Processing
1102431|Product code optimization for determinate state LDPC decoding in robust image transmission.|Nikolaos Thomos,Nikolaos V. Boulgouris,Michael G. Strintzis||IEEE Transactions on Image Processing
1102432|Reversing Demosaicking and Compression in Color Filter Array Image Processing: Performance Analysis and Modeling.|Naixiang Lian,Lanlan Chang,Vitali Zagorodnov,Yap-Peng Tan||IEEE Transactions on Image Processing
1102433|Joint demosaicing and denoising.|Keigo Hirakawa,Thomas W. Parks||IEEE Transactions on Image Processing
1102434|An Optimal Nonorthogonal Separation of the Anisotropic Gaussian Convolution Filter.|Christoph H. Lampert,Oliver Wirjadi||IEEE Transactions on Image Processing
1102435|Precompression Quality-Control Algorithm for JPEG 2000.|Yu-Wei Chang,Hung-Chi Fang,Chih-Chi Cheng,Chun-Chia Chen,Liang-Gee Chen||IEEE Transactions on Image Processing
1102436|Multiple Exemplar-Based Facial Image Retrieval Using Independent Component Analysis.|J. Basak,K. Bhattacharya,S. Chaudhury||IEEE Transactions on Image Processing
1102437|Geodesic matching of triangulated surfaces.|A. Ben Hamza,Hamid Krim||IEEE Transactions on Image Processing
1102438|Ground Target Recognition Using Rectangle Estimation.|Christina Grönwall,Fredrik Gustafsson,Milla Millnert||IEEE Transactions on Image Processing
1102439|Local Image Registration by Adaptive Filtering.|Gulcin Caner,A. Murat Tekalp,Gaurav Sharma,Wendi Rabiner Heinzelman||IEEE Transactions on Image Processing
1102440|A Wavelet-Based Two-Stage Near-Lossless Coder.|Sehoon Yea,William A. Pearlman||IEEE Transactions on Image Processing
1102441|Linear, Worst-Case Estimators for Denoising Quantization Noise in Transform Coded Images.|Onur G. Guleryuz||IEEE Transactions on Image Processing
1102442|A measure for mutual refinements of image segmentations.|Jaime S. Cardoso,Luís Corte-Real||IEEE Transactions on Image Processing
1102443|Performance analysis of motion-compensated de-interlacing systems.|M. Biswas,S. Kumar,T. Q. Nguyen||IEEE Transactions on Image Processing
1102444|CCD noise removal in digital images.|H. Faraji,W. James MacLean||IEEE Transactions on Image Processing
1102445|On the detection of simple points in higher dimensions using cubical homology.|Marc Niethammer,William D. Kalies,Konstantin Mischaikow,Allen Tannenbaum||IEEE Transactions on Image Processing
1102446|Image analysis using a dual-tree M-band wavelet transform.|Caroline Chaux,Laurent Duval,Jean-Christophe Pesquet||IEEE Transactions on Image Processing
1102447|Perceptual Image Hashing Via Feature Points: Performance Evaluation and Tradeoffs.|Vishal Monga,Brian L. Evans||IEEE Transactions on Image Processing
1102448|Fusion of Hidden Markov Random Field Models and Its Bayesian Estimation.|François Destrempes,Jean-François Angers,Max Mignotte||IEEE Transactions on Image Processing
1102449|Drift-resistant SNR scalable video coding.|Athanasios Leontaris,Pamela C. Cosman||IEEE Transactions on Image Processing
1102450|Oriented Wavelet Transform for Image Compression and Denoising.|Vivien Chappelier,Christine Guillemot||IEEE Transactions on Image Processing
1102451|Generating Stochastic Dispersed and Periodic Clustered Textures Using a Composite Hybrid Screen.|G.-Y. Lin,Jan P. Allebach||IEEE Transactions on Image Processing
1102452|Gray-level grouping (GLG): an automatic method for optimized image contrast Enhancement-part I: the basic method.|ZhiYu Chen,Besma R. Abidi,David L. Page,Mongi A. Abidi||IEEE Transactions on Image Processing
1102453|Improvement of DCT-Based Compression Algorithms Using Poisson's Equation.|K. Yamatani,N. Saito||IEEE Transactions on Image Processing
1102454|Joint source-channel coding for wireless object-based video communications utilizing data hiding.|Haohong Wang,Sotirios A. Tsaftaris,Aggelos K. Katsaggelos||IEEE Transactions on Image Processing
1102455|A hybrid SEM algorithm for high-dimensional unsupervised learning using a finite generalized Dirichlet mixture.|Nizar Bouguila,Djemel Ziou||IEEE Transactions on Image Processing
1102456|High-throughput analysis of multispectral images of breast cancer tissue.|U. Adiga,R. Malladi,R. Fernandez-Gonzalez,Carlos Ortiz-de-Solorzano||IEEE Transactions on Image Processing
1102457|Color Demosaicing Using Variance of Color Differences.|K.-H. Chung,Y.-H. Chan||IEEE Transactions on Image Processing
1102458|Bayesian Restoration Using a New Nonstationary Edge-Preserving Image Prior.|Giannis K. Chantas,Nikolas P. Galatsanos,Aristidis Likas||IEEE Transactions on Image Processing
1102459|Camera Calibration Using Symmetric Objects.|Xiaochun Cao,Hassan Foroosh||IEEE Transactions on Image Processing
1102460|Automatic Object Extraction Over Multiscale Edge Field for Multimedia Retrieval.|Serkan Kiranyaz,M. Ferreira,Moncef Gabbouj||IEEE Transactions on Image Processing
1102461|Robust and Efficient Image Alignment Based on Relative Gradient Matching.|S.-D. Wei,S.-H. Lai||IEEE Transactions on Image Processing
1102462|Image and Texture Segmentation Using Local Spectral Histograms.|X. Liu,D. Wang||IEEE Transactions on Image Processing
1102463|Translation-Invariant Contourlet Transform and Its Application to Image Denoising.|Ramin Eslami,Hayder Radha||IEEE Transactions on Image Processing
1102464|Face recognition using recursive Fisher linear discriminant.|Cheng Xiang,Xaooan Fan,Tong Heng Lee||IEEE Transactions on Image Processing
1102465|Improved lossless intra coding for H.264/MPEG-4 AVC.|Yung Lyul Lee,Ki-Hun Han,Gary J. Sullivan||IEEE Transactions on Image Processing
1102466|Background Adjustment and Saturation Enhancement in Ancient Chinese Paintings.|S. Pei,Y. Chiu||IEEE Transactions on Image Processing
1102467|Building the Component Tree in Quasi-Linear Time.|Laurent Najman,Michel Couprie||IEEE Transactions on Image Processing
1102468|Estimation of Two-Dimensional Affine Transformations Through Polar Curve Matching and Its Application to Image Mosaicking and Remote-Sensing Data Registration.|Luca Lucchese,S. Leorin,Guido M. Cortelazzo||IEEE Transactions on Image Processing
1102469|The Multidimensional Phase Unwrapping Integral and Applications to Microwave Tomographical Image Reconstruction.|Qianqian Fang,Paul M. Meaney,Keith D. Paulsen||IEEE Transactions on Image Processing
1102470|Rotation-invariant texture retrieval with gaussianized steerable pyramids.|George Tzagkarakis,Baltasar Beferull-Lozano,Panagiotis Tsakalides||IEEE Transactions on Image Processing
1102471|Standardization of edge magnitude in color images.|Sarif Kumar Naik,C. A. Murthy||IEEE Transactions on Image Processing
1102472|Binary Tree-based Generic Demosaicking Algorithm for Multispectral Filter Arrays.|Lidan Miao,Hairong Qi,Rajeev Ramanath,Wesley E. Snyder||IEEE Transactions on Image Processing
1102473|Semi-regular representation and progressive compression of 3-D dynamic mesh sequences.|Jeong-Hyu Yang,Chang-Su Kim,Sang-Uk Lee||IEEE Transactions on Image Processing
1102474|Moving window-based double haar wavelet transform for image processing.|Xin Wang||IEEE Transactions on Image Processing
1102475|Embedded Multiple Description Coding of Video.|Fabio Verdicchio,Adrian Munteanu,Augustin Gavrilescu,Jan Cornelis,Peter Schelkens||IEEE Transactions on Image Processing
1102476|Level set-based bimodal segmentation with stationary global minimum.|Suk Ho Lee,Jin Keun Seo||IEEE Transactions on Image Processing
1102477|Using hidden scale for salient object detection.|Bernard Chalmond,B. Francesconi,Stéphane Herbin||IEEE Transactions on Image Processing
1102478|Wavelet-based scalable L-infinity-oriented compression.|Alin Alecu,Adrian Munteanu,Jan Cornelis,Peter Schelkens||IEEE Transactions on Image Processing
1102479|Fast point-based 3-D alignment of live cells.|Petr Matula,Michal Kozubek,V. Dvorak||IEEE Transactions on Image Processing
1102480|SAR image filtering based on the heavy-tailed Rayleigh model.|Alin Achim,Ercan E. Kuruoglu,Josiane Zerubia||IEEE Transactions on Image Processing
1102481|Halftone visual cryptography.|Zhi Zhou,Gonzalo R. Arce,Giovanni Di Crescenzo||IEEE Transactions on Image Processing
1102482|The Nonsubsampled Contourlet Transform: Theory, Design, and Applications.|A. L. Da Cunha,J. Zhou,M. N. Do||IEEE Transactions on Image Processing
1102483|High dynamic range image rendering with a retinex-based adaptive filter.|L. Meylan,Sabine Süsstrunk||IEEE Transactions on Image Processing
1102484|Quadratic Weighted Median Filters for Edge Enhancement of Noisy Images.|Tuncer C. Aysal,Kenneth E. Barner||IEEE Transactions on Image Processing
1102485|Efficient Huber-Markov Edge-Preserving Image Restoration.|R. Pan,Stanley J. Reeves||IEEE Transactions on Image Processing
1102486|A cost-effective line-based light-balancing technique using adaptive processing.|Shih-Chang Hsia,Ming-Huei Chen,Yu-Min Chen||IEEE Transactions on Image Processing
1102487|Progressive Transmission of Images Over Fading Channels Using Rate-Compatible LDPC Codes.|Xiang Pan,Amir H. Banihashemi,Banihashemi Cuhadar||IEEE Transactions on Image Processing
1102488|A global approach for solving evolutive heat transfer for image denoising and inpainting.|Marie Flavie Auclair-Fortier,Djemel Ziou||IEEE Transactions on Image Processing
1102489|Fast IIR Isotropic 2-D Complex Gabor Filters With Boundary Initialization.|Alexandre Bernardino,José Santos-Victor||IEEE Transactions on Image Processing
1102490|Personal recognition using hand shape and texture.|A. Kumar,David Zhang||IEEE Transactions on Image Processing
1102491|Multiresolution MAP Despeckling of SAR Images Based on Locally Adaptive Generalized Gaussian pdf Modeling.|Fabrizio Argenti,Tiziano Bianchi,Luciano Alparone||IEEE Transactions on Image Processing
1102492|A multiscale expectation-maximization semisupervised classifier suitable for badly posed image classification.|Andrea Baraldi,Lorenzo Bruzzone,Palma Blonda||IEEE Transactions on Image Processing
1102493|Polyharmonic smoothing splines and the multidimensional Wiener filtering of fractal-like signals.|S. Tirosh,Dimitri Van De Ville,Michael Unser||IEEE Transactions on Image Processing
1102494|Variational denoising of partly textured images by spatially varying constraints.|Guy Gilboa,Nir A. Sochen,Yehoshua Y. Zeevi||IEEE Transactions on Image Processing
1102495|An Optimal Fuzzy System for Color Image Enhancement.|Madasu Hanmandlu,Devendra Jha||IEEE Transactions on Image Processing
1102496|Recognition of Dynamic Video Contents With Global Probabilistic Models of Visual Motion.|Gwenaëlle Piriou,Patrick Bouthemy,Jian-Feng Yao||IEEE Transactions on Image Processing
1102497|Image denoising using total least squares.|K. Hirakawa,T. W. Parks||IEEE Transactions on Image Processing
1102498|Orthogonal Laplacianfaces for Face Recognition.|Deng Cai,Xiaofei He,Jiawei Han,HongJiang Zhang||IEEE Transactions on Image Processing
1102499|Video Compression Using Spatiotemporal Regularity Flow.|Orkun Alatas,Omar Javed,Mubarak Shah||IEEE Transactions on Image Processing
1102500|The design and evaluation of a generic method for generating mosaicked multispectral filter arrays.|Lidan Miao,Hairong Qi||IEEE Transactions on Image Processing
1102501|Use of Fresnelets for Phase-Shifting Digital Hologram Compression.|E. Darakis,John J. Soraghan||IEEE Transactions on Image Processing
1102502|Multidimensional Multichannel FIR Deconvolution Using GrÖbner Bases.|J. Zhou,M. N. Do||IEEE Transactions on Image Processing
1102503|Unsupervised multiscale color image segmentation based on MDL principle.|Qiming Luo,Taghi M. Khoshgoftaar||IEEE Transactions on Image Processing
1102504|Three-Dimensional Nonlinear Invisible Boundary Detection.|Maria Petrou,Vassili A. Kovalev,Jürgen R. Reichenbach||IEEE Transactions on Image Processing
1102505|Minimal Stochastic Complexity Image Partitioning With Unknown Noise Model.|Guillaume Delyon,Frédéric Galland,Philippe Réfrégier||IEEE Transactions on Image Processing
1102506|Rotation Moment Invariants for Recognition of Symmetric Objects.|Jan Flusser,Tomás Suk||IEEE Transactions on Image Processing
1102507|A Technique for Producing Scalable Color-Quantized Images With Error Diffusion.|Y.-H. Fung,Y.-H. Chan||IEEE Transactions on Image Processing
1102508|Gabor-based kernel PCA with doubly nonlinear mapping for face recognition with a single face image.|Xudong Xie,Kin-Man Lam||IEEE Transactions on Image Processing
1102509|Optimal Spatial Adaptation for Patch-Based Image Denoising.|Charles Kervrann,Jérôme Boulanger||IEEE Transactions on Image Processing
1102510|Still-image watermarking robust to local geometric distortions.|Jean-Luc Dugelay,S. Roche,Christian Rey,Gwenaël J. Doërr||IEEE Transactions on Image Processing
1102511|Analysis of Superimposed Oriented Patterns.|Til Aach,Cicero Mota,Ingo Stuke,Matthias Mühlich,Erhardt Barth||IEEE Transactions on Image Processing
1102512|Nonparametric statistical snake based on the minimum stochastic complexity.|Pascal Martin,Philippe Réfrégier,Frédéric Galland,Frédéric Guérault||IEEE Transactions on Image Processing
1102513|Image Denoising Via Sparse and Redundant Representations Over Learned Dictionaries.|Michael Elad,Michal Aharon||IEEE Transactions on Image Processing
1102514|Cheating Prevention in Visual Cryptography.|Chi-Ming Hu,Wen-Guey Tzeng||IEEE Transactions on Image Processing
1102515|Discriminative Analysis of Lip Motion Features for Speaker Identification and Speech-Reading.|Hasan Ertan Çetingül,Yücel Yemez,Engin Erzin,A. Murat Tekalp||IEEE Transactions on Image Processing
1102516|Multigrid Geometric Active Contour Models.|George Papandreou,Petros Maragos||IEEE Transactions on Image Processing
1102517|Generalized Manifold-Ranking-Based Image Retrieval.|Jingrui He,Mingjing Li,HongJiang Zhang,Hanghang Tong,Changshui Zhang||IEEE Transactions on Image Processing
1102518|Iterative Regularization and Nonlinear Inverse Scale Space Applied to Wavelet-Based Denoising.|Jinjun Xu,Stanley Osher||IEEE Transactions on Image Processing
1102519|Fuzzy Two-Step Filter for Impulse Noise Reduction From Color Images.|Stefan Schulte,Valérie De Witte,Mike Nachtegael,Dietrich Van der Weken,Etienne E. Kerre||IEEE Transactions on Image Processing
1102520|Using the low-resolution properties of correlated images to improve the computational efficiency of eigenspace decomposition.|Kishor Saitwal,Anthony A. Maciejewski,Rodney G. Roberts,Bruce A. Draper||IEEE Transactions on Image Processing
1102521|Recursive Anisotropic 2-D Gaussian Filtering Based on a Triple-Axis Decomposition.|Stanley Y. M. Lam,Bertram Emil Shi||IEEE Transactions on Image Processing
1102522|Multitraining Support Vector Machine for Image Retrieval.|Jing Li,Nigel M. Allinson,Dacheng Tao,Xuelong Li||IEEE Transactions on Image Processing
1102523|Wavelet-Based Approach to Character Skeleton.|Xinge You,Yuan Yan Tang||IEEE Transactions on Image Processing
1102524|Edge-preserving image denoising via optimal color space projection.|Naixiang Lian,Vitali Zagorodnov,Yap-Peng Tan||IEEE Transactions on Image Processing
1102525|Tomographic Reconstruction of Dynamic Cardiac Image Sequences.|Erwan Gravier,Yongyi Yang,Mingwu Jin||IEEE Transactions on Image Processing
1102526|General Logarithmic Image Processing Convolution.|José M. Palomares,J. González,Eduardo Ros Vidal,Alberto Prieto||IEEE Transactions on Image Processing
1102527|Robust Coding Over Noisy Overcomplete Channels.|Eizaburo Doi,Doru-Cristian Balcan,Michael S. Lewicki||IEEE Transactions on Image Processing
1102528|Edge-forming methods for color image zooming.|Youngjoon Cha,Seongjai Kim||IEEE Transactions on Image Processing
1102529|Recovering DC Coefficients in Block-Based DCT.|Takeyuki Uehara,Reihaneh Safavi-Naini,Philip Ogunbona||IEEE Transactions on Image Processing
1102530|Rate-distortion analysis of motion-compensated rate scalable video.|Gregory W. Cook,Josep Prades-Nebot,Yuxin Liu,Edward J. Delp||IEEE Transactions on Image Processing
1102531|Hierarchical Stochastic Image Grammars for Classification and Segmentation.|Wiley Wang,Ilya Pollak,Tak-Shing Wong,Charles A. Bouman,Mary P. Harper,Jeffrey Mark Siskind||IEEE Transactions on Image Processing
1102532|Image Superresolution Using Support Vector Regression.|Karl S. Ni,Truong Q. Nguyen||IEEE Transactions on Image Processing
1102533|On the estimation of the coefficient of variation for anisotropic diffusion speckle filtering.|Santiago Aja-Fernández,Carlos Alberola-López||IEEE Transactions on Image Processing
1102534|Multigrid tomographic inversion with variable resolution data and image spaces.|Seungseok Oh,Charles A. Bouman,Kevin J. Webb||IEEE Transactions on Image Processing
1102535|On the Use of Context-Weighting in Lossless Bilevel Image Compression.|Shengkuan Xiao,Charles G. Boncelet Jr.||IEEE Transactions on Image Processing
1102536|Formulating Face Verification With Semidefinite Programming.|Shuicheng Yan,Jianzhuang Liu,Xiaoou Tang,Thomas S. Huang||IEEE Transactions on Image Processing
1102537|Hidden Markov Model-Based Weighted Likelihood Discriminant for 2-D Shape Classification.|Ninad Thakoor,Jean Gao,Sungyong Jung||IEEE Transactions on Image Processing
1102538|Pointwise Shape-Adaptive DCT for High-Quality Denoising and Deblocking of Grayscale and Color Images.|Alessandro Foi,Vladimir Katkovnik,Karen O. Egiazarian||IEEE Transactions on Image Processing
1102539|Quasi-Interpolating Spline Models for Hexagonally-Sampled Data.|Laurent Condat,Dimitri Van De Ville||IEEE Transactions on Image Processing
1102540|Retaining Local Image Information in Gamut Mapping Algorithms.|Peter Zolliker,Klaus Simon||IEEE Transactions on Image Processing
1102541|Combined Error Concealment and Error Correction in Rate-Distortion Analysis for Multiple Substream Transmissions.|Chih-Ming Fu,Wen-Liang Hwang,Chung-Lin Huang||IEEE Transactions on Image Processing
1102542|Image Coding With Geometric Wavelets.|Dror Alani,Amir Averbuch,Shai Dekel||IEEE Transactions on Image Processing
1102543|Wavelet Denoising of Multicomponent Images Using Gaussian Scale Mixture Models and a Noise-Free Image as Priors.|Paul Scheunders,Steve De Backer||IEEE Transactions on Image Processing
1102544|Vertex-Based Diffusion for 3-D Mesh Denoising.|Ying Zhang,A. Ben Hamza||IEEE Transactions on Image Processing
1102545|Effective Image Retrieval Based on Hidden Concept Discovery in Image Database.|Ruofei Zhang,Zhongfei Zhang||IEEE Transactions on Image Processing
1102546|Extended Analysis of Motion-Compensated Frame Difference for Block-Based Motion Prediction Error.|Ko-Cheung Hui,Wan-Chi Siu||IEEE Transactions on Image Processing
1102547|Edge Grouping Combining Boundary and Region Information.|Joachim S. Stahl,Song Wang||IEEE Transactions on Image Processing
1102548|Developing Nonstationary Noise Estimation for Application in Edge and Corner Detection.|Paul P. Wyatt,Hiroaki Nakai||IEEE Transactions on Image Processing
1102549|Reversible Integer Color Transform.|Soo-Chang Pei,Jian-Jiun Ding||IEEE Transactions on Image Processing
1102550|Joint Source-Channel Rate Allocation in Parallel Channels.|Lingling Pu,Michael W. Marcellin,Ivan B. Djordjevic,Bane V. Vasic,Ali Bilgin||IEEE Transactions on Image Processing
1102551|Marginal Fisher Analysis and Its Variants for Human Gait Recognition and Content- Based Image Retrieval.|Dong Xu,Shuicheng Yan,Dacheng Tao,Stephen Lin,Hong-Jiang Zhang||IEEE Transactions on Image Processing
1102552|Color Reproduction From Noisy CFA Data of Single Sensor Digital Cameras.|Lei Zhang,Xiaolin Wu,David Zhang||IEEE Transactions on Image Processing
1102553|Local Variance-Controlled Forward-and-Backward Diffusion for Image Enhancement and Noise Reduction.|Y. Wang,L. Zhang,P. Li||IEEE Transactions on Image Processing
1102554|Artistic Edge and Corner Enhancing Smoothing.|Giuseppe Papari,Nicolai Petkov,Patrizio Campisi||IEEE Transactions on Image Processing
1102555|Mumford-Shah Model for One-to-One Edge Matching.|Jingfeng Han,Benjamin Berkels,Marc Droske,Joachim Hornegger,Martin Rumpf,Carlo Schaller,Jasmin Scorzin,Horst Urbach||IEEE Transactions on Image Processing
1102556|Gait Recognition Using Radon Transform and Linear Discriminant Analysis.|Nikolaos V. Boulgouris,Zhiwei X. Chi||IEEE Transactions on Image Processing
1102557|Phase Unwrapping via Graph Cuts.|José M. Bioucas-Dias,Gonçalo Valadão||IEEE Transactions on Image Processing
1102558|A Hybrid Eulerian-Lagrangian Approach for Thickness, Correspondence, and Gridding of Annular Tissues.|Kelvin R. Rocha,Anthony J. Yezzi,Jerry L. Prince||IEEE Transactions on Image Processing
1102559|Fast Global Kernel Density Mode Seeking: Applications to Localization and Tracking.|Chunhua Shen,Michael J. Brooks,Anton van den Hengel||IEEE Transactions on Image Processing
1102560|A Comment on "Asymptotically Optimal Detection for Additive Watermarking in the DCT AND DWT Domains".|Saralees Nadarajah,Samuel Kotz||IEEE Transactions on Image Processing
1102561|Accurate Centerline Detection and Line Width Estimation of Thick Lines Using the Radon Transform.|Qiaoping Zhang,Isabelle Couloigner||IEEE Transactions on Image Processing
1102562|Locally Linear Regression for Pose-Invariant Face Recognition.|Xiujuan Chai,Shiguang Shan,Xilin Chen,Wen Gao||IEEE Transactions on Image Processing
1102563|Face Verification With Balanced Thresholds.|Shuicheng Yan,Dong Xu,Xiaoou Tang||IEEE Transactions on Image Processing
1102564|Prefetching and Caching Strategies for Remote and Interactive Browsing of JPEG2000 Images.|Antonin Descampe,Christophe De Vleeschouwer,Marcela Iregui,Benoit M. Macq,Ferran Marqués||IEEE Transactions on Image Processing
1102565|Background Removal of Multiview Images by Learning Shape Priors.|Yu-Pao Tsai,Cheng-Hung Ko,Yi-Ping Hung,Zen-Chung Shih||IEEE Transactions on Image Processing
1102566|Application of the Convergence of the Control Net of Box Splines to Scale-Space Filtering.|Sylvain Meignen||IEEE Transactions on Image Processing
1102567|A Stochastic Framework for Rate-Distortion Optimized Video Coding Over Error-Prone Networks.|Oztan Harmanci,A. Murat Tekalp||IEEE Transactions on Image Processing
1102568|Interactive Image Segmentation via Adaptive Weighted Distances.|Alexis Protiere,Guillermo Sapiro||IEEE Transactions on Image Processing
1102569|Statistical Reconstruction for Cosmic Ray Muon Tomography.|Larry Joe Schultz,Gary Stephen Blanpied,Konstantin N. Borozdin,Andrew M. Fraser,Nicolas W. Hengartner,Alexei V. Klimenko,Christopher L. Morris,Chris Orum,Michael J. Sossong||IEEE Transactions on Image Processing
1102570|Learning Multimodal Dictionaries.|Gianluca Monaci,Philippe Jost,Pierre Vandergheynst,Boris Mailhé,Sylvain Lesage,Rémi Gribonval||IEEE Transactions on Image Processing
1102571|A Hybrid Algorithm With Artifact Detection Mechanism for Region Filling After Object Removal From a Digital Photograph.|Han-Jen Hsu,Jhing-Fa Wang,Shang-Chia Liao||IEEE Transactions on Image Processing
1102572|Compression Efficiency and Delay Tradeoffs for Hierarchical B-Pictures and Pulsed-Quality Frames.|Athanasios Leontaris,Pamela C. Cosman||IEEE Transactions on Image Processing
1102573|Real-Time Stereo Matching Using Orthogonal Reliability-Based Dynamic Programming.|Minglun Gong,Yee-Hong Yang||IEEE Transactions on Image Processing
1102574|Segmentation and Quantification of Human Vessels Using a 3-D Cylindrical Intensity Model.|Stefan Wörz,Karl Rohr||IEEE Transactions on Image Processing
1102575|A Fuzzy Noise Reduction Method for Color Images.|Stefan Schulte,Valérie De Witte,Etienne E. Kerre||IEEE Transactions on Image Processing
1102576|Fast Planar-Oriented Ripple Search Algorithm for Hyperspace VQ Codebook.|Chin-Chen Chang,Wen-Chuan Wu||IEEE Transactions on Image Processing
1102577|A Short- Time Beltrami Kernel for Smoothing Images and Manifolds.|Alon Spira,Ron Kimmel,Nir A. Sochen||IEEE Transactions on Image Processing
1102578|Algebraic Signal Processing Theory: 2-D Spatial Hexagonal Lattice.|Markus Püschel,Martin Rötteler||IEEE Transactions on Image Processing
1102579|Rate Distortion Analysis of Motion Side Estimation in Wyner-Ziv Video Coding.|Zhen Li,Limin Liu,Edward J. Delp||IEEE Transactions on Image Processing
1102580|Data-Dependent Pre- and Postprocessing Multiple Description Coding of Images.|Tammam Tillo,Gabriella Olmo||IEEE Transactions on Image Processing
1102581|Design of Tone-Dependent Color-Error Diffusion Halftoning Systems.|Vishal Monga,Niranjan Damera-Venkata,Brian L. Evans||IEEE Transactions on Image Processing
1102582|A Topdown Algorithm for Computation of Level Line Trees.|Y. Song||IEEE Transactions on Image Processing
1102583|Joint Exact Histogram Specification and Image Enhancement Through the Wavelet Transform.|Yi Wan,Dongbin Shi||IEEE Transactions on Image Processing
1102584|Space-Frequency Quantization for Image Compression With Directionlets.|Vladan Velisavljevic,Baltasar Beferull-Lozano,Martin Vetterli||IEEE Transactions on Image Processing
1102585|A Primal-Dual Active-Set Method for Non-Negativity Constrained Total Variation Deblurring Problems.|Dilip Krishnan,Ping Lin,Andy M. Yip||IEEE Transactions on Image Processing
1102586|Fractional-Order Anisotropic Diffusion for Image Denoising.|Jian Bai,Xiang-Chu Feng||IEEE Transactions on Image Processing
1102587|Example-Based Color Transformation of Image and Video Using Basic Color Categories.|Youngha Chang,Suguru Saito,Masayuki Nakajima||IEEE Transactions on Image Processing
1102588|Spatiotemporal Inpainting for Recovering Texture Maps of Occluded Building Facades.|Thommen Korah,Christopher Rasmussen||IEEE Transactions on Image Processing
1102589|Expansion Embedding Techniques for Reversible Watermarking.|Diljith M. Thodi,Jeffrey J. Rodríguez||IEEE Transactions on Image Processing
1102590|A Theory of Automatic Parameter Selection for Feature Extraction With Application to Feature-Based Multisensor Image Registration.|Stephen P. DelMarco,Victor Tom,Helen F. Webb||IEEE Transactions on Image Processing
