sep=|
3149870|CR-Chord: Improving lookup availability in the presence of malicious DHT nodes.|Boris Nechaev,Dmitry Korzun,Andrei Gurtov||Computer Networks
3149829|Energy-efficient uplink resource allocation for IEEE 802.16j transparent-relay networks.|Jia-Ming Liang,You-Chiun Wang,Jen-Jee Chen,Jui-Hsiang Liu,Yu-Chee Tseng||Computer Networks
3149907|Self-adaptive framelet-based communication for wireless sensor networks.|Tony O'Donovan,Utz Roedig,Jonathan P. Benson,Cormac J. Sreenan||Computer Networks
3149814|A fuzzy pattern-based filtering algorithm for botnet detection.|Kuochen Wang,Chun-Ying Huang,Shang-Jyh Lin,Ying-Dar Lin||Computer Networks
3149805|Performance enhancement of repacking and borrowing mechanisms for IEEE 802.16j multihop resource scheduling.|Chien-Chi Kao,Shun-Ren Yang,Tung-Lin Tsai||Computer Networks
3149848|Flow-oriented network coding architecture for multihop wireless networks.|Kaikai Chi,Xiaohong Jiang,Baoliu Ye,Yanjun Li||Computer Networks
3149898|On predictable large-scale data delivery in prefix-based virtualized content networks.|Matthias Wählisch,Thomas C. Schmidt,Georg Wittenburg||Computer Networks
3149876|On the difficulty of achieving anonymity for Vehicle-2-X communication.|Carmela Troncoso,Enrique Costa-Montenegro,Claudia Díaz,Stefan Schiffner||Computer Networks
3149800|Balancing message delivery latency and network lifetime through an integrated model for clustering and routing in Wireless Sensor Networks.|Wagner Moro Aioffi,Cristiano Arbex Valle,Geraldo Robson Mateus,Alexandre Salles da Cunha||Computer Networks
3149856|RAD: Recipient-anonymous data delivery based on public routing proxies.|Hyoungshick Kim,Jaehoon Jeong||Computer Networks
3149885|V2X communication in Europe - From research projects towards standardization and field testing of vehicle communication technology.|Christian Weiß||Computer Networks
3149871|Algorithms for optimizing the bandwidth cost of content delivery.|Micah Adler,Ramesh K. Sitaraman,Harish Venkataramani||Computer Networks
3149841|An algorithm for controlling packet size in IEEE 802.16e networks.|Giovanni Ciccarese,Mario De Blasi,Pierluigi Marra,Cosimo Palazzo,Luigi Patrono||Computer Networks
3149904|Editorial for special issue Internet-based Content Delivery.|Giancarlo Fortino,Carlo Mastroianni,George Pallis,Mukaddim Pathan,Athena Vakali||Computer Networks
3149912|On multicast throughput scaling of hybrid wireless networks with general node density.|Cheng Wang,Changjun Jiang,Xiang-Yang Li,Yunhao Liu||Computer Networks
3149906|On the impact of seed scheduling in peer-to-peer networks.|Flavio Esposito,Ibrahim Matta,Debajyoti Bera,Pietro Michiardi||Computer Networks
3149877|Multi-domain authentication for IMS services.|Salekul Islam,Jean-Charles Grégoire||Computer Networks
3149813|Fast, memory-efficient regular expression matching with NFA-OBDDs.|Liu Yang,Rezwana Karim,Vinod Ganapathy,Randy Smith||Computer Networks
3149828|Biologically inspired future service environment.|Sasitharan Balasubramaniam,Dmitri Botvich,Ray Carroll,Julien Mineraud,Tadashi Nakano,Tatsuya Suda,William Donnelly||Computer Networks
3149820|Joint paging area and location update optimization for IEEE 802.16m idle mode.|Ronny Yongho Kim,Ritesh Kumar Kalle,Debabrata Das||Computer Networks
3149905|Session-based classification of internet applications in 3G wireless networks.|Seongjin Lee,Jongwoo Song,Soohan Ahn,Youjip Won||Computer Networks
3149821|Resource allocation over multirate wireless networks: A Network Utility Maximization perspective.|Andrés Ferragut,Fernando Paganini||Computer Networks
3149842|Modeling and comparison of candidate selection algorithms in opportunistic routing.|Amir Darehshoorzadeh,Llorenç Cerdà-Alabern,Vicent Pla||Computer Networks
3149812|Utilizing dynamic spectrum leasing for cognitive radios in 802.11-based wireless networks.|Robert Murawski,Eylem Ekici||Computer Networks
3149807|Wireless sensor deployment for collaborative sensing with mobile phones.|Zheng Ruan,Edith C. H. Ngai,Jiangchuan Liu||Computer Networks
3149811|A new model for allocating resources to scheduled lightpath demands.|Ying Chen,Arunita Jaekel,Ataul Bari||Computer Networks
3149849|SUT: Quantifying and mitigating URL typosquatting.|Anirban Banerjee,Md Sazzadur Rahman,Michalis Faloutsos||Computer Networks
3149884|Trade & Cap: A customer-managed, market-based system for trading bandwidth allowances at a shared link.|Jorge Londoño,Azer Bestavros,Nikolaos Laoutaris||Computer Networks
3149899|Modeling resource usage in planetary-scale shared infrastructures: PlanetLab's case study.|Xavier León,Tuan Anh Trinh,Leandro Navarro||Computer Networks
3149859|A lightweight mutual authentication mechanism for network mobility in IEEE 802.16e wireless networks.|Ming-Chin Chuang,Jeng Farn Lee||Computer Networks
3149840|On the performances of forwarding multihop unicast traffic in WBSS-based 802.11(p)/1609 networks.|Shie-Yuan Wang,Chih-Che Lin,Wei-Jyun Hong,Kuang-Che Liu||Computer Networks
3149869|Designing energy efficient access points with Wi-Fi Direct.|Daniel Camps-Mur,Xavier Pérez Costa,Sebastià Sallent Ribes||Computer Networks
3149860|Design of optimal Active Queue Management controllers for HSTCP in large bandwidth-delay product networks.|Juliana de Santi,Nelson L. S. da Fonseca||Computer Networks
3149887|Stability region adaptation using transmission power control for transport capacity optimization in IEEE 802.16 wireless mesh networks.|Gustavo Vejarano,D. Wang,Janise McNair||Computer Networks
3149897|Asymmetric group key agreement protocol for open networks and its application to broadcast encryption.|Lei Zhang,Qianhong Wu,Bo Qin,Josep Domingo-Ferrer,Úrsula González-Nicolás||Computer Networks
3149802|A methodology for testing intersection related Vehicle-2-X applications.|Sebastian Röglinger||Computer Networks
3149888|Simulation of vehicular ad-hoc networks: Challenges, review of tools and recommendations.|Razvan Stanica,Emmanuel Chaput,André-Luc Beylot||Computer Networks
3149850|Discriminating graphs through spectral projections.|Damien Fay,Hamed Haddadi,Steve Uhlig,Liam Kilmartin,Andrew W. Moore,Jérôme Kunegis,Marios Iliofotou||Computer Networks
3149832|SDRCS: A service-differentiated real-time communication scheme for event sensing in wireless sensor networks.|Yuyan Xue,Byrav Ramamurthy,Mehmet C. Vuran||Computer Networks
3149878|A fast and efficient algorithm to exploit multi-user diversity in IEEE 802.16 BandAMC.|Claudio Cicconetti,Luciano Lenzini,Andrea Lodi,Silvano Martello,Enzo Mingozzi,Michele Monaci||Computer Networks
3149831|Bonded deficit round robin scheduling for multi-channel networks.|Dessislava Nikolova,Chris Blondia||Computer Networks
3149804|SPR proxy mechanism for 3GPP Policy and Charging Control System.|Sok-Ian Sou,Chuan-Sheng Lin||Computer Networks
3149822|Energy-aware routing algorithms for wireless ad hoc networks with heterogeneous power supplies.|Javad Vazifehdan,R. Venkatesha Prasad,Ertan Onur,Ignas G. Niemegeers||Computer Networks
3149847|Physical layer structure of next generation mobile WiMAX technology.|HanGyu Cho,Taeyoung Kim,Yu-Tao Hsieh,Jong-Kae Fwu||Computer Networks
3149819|Editorial for the Special Issue: Deploying vehicle-2-x communication.|Ralf Guido Herrtwich,Ilja Radusch||Computer Networks
3149896|A survey on multi-channel communication in wireless sensor networks.|Özlem Durmaz Incel||Computer Networks
3149886|OPNET-based modeling and simulation study on handoffs in Internet-based infrastructure wireless mesh networks.|Weiyi Zhao,Jiang Xie||Computer Networks
3149801|A cooperative multicast routing protocol for mobile ad hoc networks.|I.-Ta Lee,Guann-Long Chiou,Shun-Ren Yang||Computer Networks
3149868|Impact of user selfishness in construction action on the streaming quality of overlay multicast.|Dan Li,Jianping Wu,Yong Cui,Jiangchuan Liu,Ke Xu||Computer Networks
3149858|Subchannel allocation and mapping algorithms for improving the QoS of VoIP traffic in IEEE 802.16e networks.|Balakrishnan Kaarthick,N. Nagarajan,E. Raguvaran,G. Saimethun||Computer Networks
3149830|Performance effects of two-way FAST TCP.|Fei Ge,Sammy Chan,Lachlan L. H. Andrew,Fan Li,Liansheng Tan,Moshe Zukerman||Computer Networks
3149894|V2X simulation runtime infrastructure VSimRTI: An assessment tool to design smart traffic management systems.|Björn Schünemann||Computer Networks
3149903|Mobile WiMAX for vehicular applications: Performance evaluation and comparison against IEEE 802.11p/a.|Tiago M. Fernández-Caramés,Miguel González-López,Luis Castedo||Computer Networks
3149852|Collusion in peer-to-peer systems.|Gianluca Ciccarelli,Renato Lo Cigno||Computer Networks
3149915|Fast spanning tree reconnection mechanism for resilient Metro Ethernet networks.|Jian Qiu,Yong Liu,Gurusamy Mohan,Kee Chaing Chua||Computer Networks
3149796|Modeling a policy-capable path-vector routing protocol using Jacobi iteration over a path algebra.|Glenn Carl,George Kesidis||Computer Networks
3149914|Limited mobility coverage and connectivity maintenance protocols for wireless sensor networks.|Prasan Kumar Sahoo,Jang-Ping Sheu||Computer Networks
3149833|A study of localization metrics: Evaluation of position errors in wireless sensor networks.|Hidayet Aksu,Demet Aksoy,Ibrahim Korpeoglu||Computer Networks
3149861|Black Burst Synchronization (BBS) - A protocol for deterministic tick and time synchronization in wireless networks.|Reinhard Gotzhein,Thomas Kuhn||Computer Networks
3149889|Efficient defence against misbehaving TCP receiver DoS attacks.|Aldar C.-F. Chan||Computer Networks
3149846|Utility-directed resource allocation in virtual desktop clouds.|Prasad Calyam,Rohit Patali,Alex Berryman,Albert M. Lai,Rajiv Ramnath||Computer Networks
3149875|A game-theoretic multipath routing for video-streaming services over Mobile Ad Hoc Networks.|Mónica Aguilar-Igartua,Luis J. de la Cruz Llopis,Víctor Carrascal Frías,Emilio Sanvicente Gargallo||Computer Networks
3149823|Improvement of handover prediction in mobile WiMAX by using two thresholds.|Zdenek Becvar,Pavel Mach,Boris Simák||Computer Networks
3149866|Routing protocols in ad hoc networks: A survey.|Azzedine Boukerche,Begumhan Turgut,Nevin Aydin,Mohammad Z. Ahmad,Ladislau Bölöni,Damla Turgut||Computer Networks
3149880|A combined resource management and admission control scheme for optimizing uplink performance of M-WiMAX systems.|Georgios Theodoridis,Fotini-Niovi Pavlidou||Computer Networks
3149902|Efficient probabilistic communication protocol for the private identification of RFID tags by means of collaborative readers.|Rolando Trujillo-Rasua,Agusti Solanas||Computer Networks
3149908|k-Fault tolerance of the Internet AS graph.|Wenping Deng,Merkourios Karaliopoulos,Wolfgang Mühlbauer,Peidong Zhu,Xicheng Lu,Bernhard Plattner||Computer Networks
3149810|Design and evaluation of load balancing algorithms in P2P streaming protocols.|Yongzhi Wang,Tom Z. J. Fu,Dah Ming Chiu||Computer Networks
3149825|On the impact of hybrid errors on mobile WiMAX networks.|Rafael Kunst,Cristiano Bonato Both,Lisandro Zambenedetti Granville,Juergen Rochol||Computer Networks
3149853|Randomized Data-Gathering protocol for time-driven sensor networks.|Sebastià Galmés,Ramón Puigjaner||Computer Networks
3149818|Estimation of missing RTTs in computer networks: Matrix completion vs compressed sensing.|Ziqian Dong,Santhanakrishnan Anand,Rajarathnam Chandramouli||Computer Networks
3149809|Optimised local caching in cellular mobile networks.|Åke Arvidsson,Attila Mihály,Lars Westberg||Computer Networks
3149838|Evaluating the transmission rate of covert timing channels in a network.|Xiaochao Zi,Lihong Yao,Xinghao Jiang,Li Pan,Jianhua Li||Computer Networks
3149803|Performance evaluation of path splicing on the GÉANT and the Sprint networks.|Christopher Page,Emad Guirguis,Mina Guirguis||Computer Networks
3149881|TCP slow start with fair share of bandwidth.|InKwan Yu,Richard Newman||Computer Networks
3149867|Opportunistic broadcast of event-driven warning messages in Vehicular Ad Hoc Networks with lossy links.|Ming Li,Kai Zeng,Wenjing Lou||Computer Networks
3149874|Low energy operation in WSNs: A survey of preamble sampling MAC protocols.|Cristina Cano,Boris Bellalta,Anna Sfairopoulou,Miquel Oliver||Computer Networks
3149895|Content delivery and caching from a network provider's perspective.|Gerhard Haßlinger,Franz Hartleb||Computer Networks
3149817|A framework for risk assessment based on analysis of historical information of workflow execution in IT systems.|Juliano Araujo Wickboldt,Luís Armando Bianchin,Roben Castagna Lunardi,Lisandro Zambenedetti Granville,Luciano Paschoal Gaspary,Claudio Bartolini||Computer Networks
3149854|An experimental investigation of optimized flooding protocols using a wireless sensor network testbed.|Martin Jacobsson,Cheng Guo,Ignas G. Niemegeers||Computer Networks
3149839|Efficient integration of HAPs and mobile satellites via free-space optical links.|Ömer Korçak,Fatih Alagöz||Computer Networks
3149864|On the effectiveness of service differentiation based resource-provision incentive mechanisms in dynamic and autonomous P2P networks.|Yufeng Wang,Akihiro Nakao,Athanasios V. Vasilakos,Jianhua Ma||Computer Networks
3149882|Fast scanning schemes for IEEE 802.11 WLANs in virtual AP environments.|Sunggeun Jin,Munhwan Choi,Lei Wang,Sunghyun Choi||Computer Networks
3149824|A real-time MIMO-OFDM mobile WiMAX receiver: Architecture, design and FPGA implementation.|Oriol Font-Bach,Nikolaos G. Bartzoudis,Antonio Pascual-Iserte,David López Bueno||Computer Networks
3149845|A new analytical model for the IEEE 802.15.4 CSMA-CA protocol.|Feng Shu,Taka Sakurai||Computer Networks
3149909|Improving multi-view peer-to-peer live streaming systems with the divide-and-conquer strategy.|Miao Wang,Lisong Xu,Byrav Ramamurthy||Computer Networks
3149863|Optimal configuration of roadside beacons in V2I communications.|Javier Vales-Alonso,F. Vicente-Carrasco,Juan J. Alcaraz||Computer Networks
3149835|Communication capacity-based message exchange mechanism for delay-tolerant networks.|Elmurod Talipov,Hojung Cha||Computer Networks
3149816|Adaptive sleep mode management in IEEE 802.16m wireless metropolitan area networks.|Sunggeun Jin,Xi Chen,Daji Qiao,Sunghyun Choi||Computer Networks
3149826|Comparison of different meta-heuristics to solve the global planning problem of UMTS networks.|Marc St-Hilaire,Shangyun Liu||Computer Networks
3149873|Modeling and analysis of TXOP differentiation in infrastructure-based WLANs.|Geyong Min,Jia Hu,Mike E. Woodward||Computer Networks
3149836|The latest trend of v2x driver assistance systems in Japan.|Masao Fukushima||Computer Networks
3149893|Link scheduling in wireless networks with successive interference cancellation.|Shaohe Lv,Weihua Zhuang,Xiaodong Wang,Xingming Zhou||Computer Networks
3149815|Semi-supervised Laplacian regularized least squares algorithm for localization in wireless sensor networks.|Jiming Chen,Chengqun Wang,Youxian Sun,Xuemin (Sherman) Shen||Computer Networks
3149892|Going realistic and optimal: A distributed multi-hop broadcast algorithm for vehicular safety.|Alessandro Amoroso,Gustavo Marfia,Marco Roccetti||Computer Networks
3149891|ECN verbose mode: A statistical method for network path congestion estimation.|Rémi Diana,Emmanuel Lochin||Computer Networks
3149834|Performance analysis for power saving class type III of IEEE 802.16 in WiMAX.|Shunfu Jin,Wuyi Yue||Computer Networks
3149901|An effective mesh-pull-based P2P video streaming system using Fountain codes with variable symbol sizes.|Hyung Rai Oh,Dapeng Oliver Wu,Hwangjun Song||Computer Networks
3149872|A design for securing data delivery in mesh-based peer-to-peer streaming.|Jeff Seibert,Xin Sun,Cristina Nita-Rotaru,Sanjay G. Rao||Computer Networks
3149865|A survey of WDM network reconfiguration: Strategies and triggering methods.|Jing Wu||Computer Networks
3149843|Storage planning and replica assignment in content-centric publish/subscribe networks.|Vasilis Sourlas,Paris Flegkas,Georgios S. Paschos,Dimitrios Katsaros,Leandros Tassiulas||Computer Networks
3149806|Joint time-frequency sparse estimation of large-scale network traffic.|Dingde Jiang,Zhengzheng Xu,Zhenhua Chen,Yang Han,Hongwei Xu||Computer Networks
3149797|Evolutionary computation techniques for intrusion detection in mobile ad hoc networks.|Sevil Sen,John A. Clark||Computer Networks
3149844|Performance evaluation of H.264/SVC video streaming over mobile WiMAX.|Daniele Migliorini,Enzo Mingozzi,Carlo Vallati||Computer Networks
3261338|Usable optimistic fair exchange.|Alptekin Küpçü,Anna Lysyanskaya||Computer Networks
3261340|Performance and cost trade-off in Tracking Area reconfiguration: A Pareto-optimization approach.|Sara Modarres Razavi,Di Yuan,Fredrik Gunnarsson,Johan Moe||Computer Networks
3261339|An efficient IP address lookup algorithm based on a small balanced tree using entry reduction.|Hyuntae Park,Hyejeong Hong,Sungho Kang||Computer Networks
3261332|Probabilistic flooding in stochastic networks: Analysis of global information outreach.|Sérgio Crisóstomo,Udo Schilcher,Christian Bettstetter,João Barros||Computer Networks
3261350|Non-asymptotic end-to-end performance bounds for networks with long range dependent fBm cross traffic.|Amr Rizk,Markus Fidler||Computer Networks
3261347|An analytic research on secondary-spectrum trading mechanisms based on technical and market changes.|Hyenyoung Yoon,Junseok Hwang,Martin B. H. Weiss||Computer Networks
3261329|Improving Slow-start based probing mechanisms for flow adaptation after handovers.|Dagang Li,Emmanuel Van Lil,Antoine Van de Capelle||Computer Networks
3261333|CCIPCA-OPCSC: An online method for detecting shared congestion paths.|Huali Bai,Ming Chen||Computer Networks
3261346|Making data-centric storage adaptive and cost-optimal.|Yuh-Jzer Joung,Shih-Hsiang Huang,Shi-Hang Lin||Computer Networks
3261330|Network protection codes: Providing self-healing in autonomic networks using network coding.|Salah A. Aly,Ahmed E. Kamal,Osameh M. Al-Kofahi||Computer Networks
3261328|MOSAIC: Declarative platform for dynamic overlay composition.|Yun Mao,Boon Thau Loo,Zachary G. Ives,Jonathan M. Smith||Computer Networks
3261334|QoS Stochastic Traffic Engineering for the wireless support of real-time streaming applications.|Enzo Baccarelli,Nicola Cordeschi,Tatiana Patriarca||Computer Networks
3261349|Chord-PKI: A distributed trust infrastructure based on P2P networks.|Agapios Avramidis,Panayiotis Kotzanikolaou,Christos Douligeris,Mike Burmester||Computer Networks
3261345|Identifying botnets by capturing group activities in DNS traffic.|Hyunsang Choi,Heejo Lee||Computer Networks
3261335|Traffic Engineering for wireless connectionless access networks supporting QoS-demanding media applications.|Nicola Cordeschi,Valentina Polli,Enzo Baccarelli||Computer Networks
3261331|Editorial.|Ian F. Akyildiz,Harry Rudin||Computer Networks
3261348|A survey on policy languages in network and security management.|Weili Han,Chang Lei||Computer Networks
3261344|Integer linear programming optimization of joint RRM policies for heterogeneous wireless systems.|M. Carmen Lucas-Estan,Javier Gozálvez,Joaquín Sánchez-Soriano||Computer Networks
3261343|Secure instant messaging in enterprise-like networks.|Mengjun Xie,Zhenyu Wu,Haining Wang||Computer Networks
3261336|Cooperating with free riders in unstructured P2P networks.|Yuh-Jzer Joung,Terry Hui-Ye Chiu,Shy Min Chen||Computer Networks
3261342|Path approximation for multi-hop wireless routing under application-based accuracy constraints.|Mustafa Omer Kilavuz,Murat Yuksel||Computer Networks
3261337|Behavior analysis of TCP Linux variants.|Christian Callegari,Stefano Giordano,Michele Pagano,Teresa Pepe||Computer Networks
3261341|Distributed optimal dynamic base station positioning in wireless sensor networks.|P. D. Hossein Zadeh,C. Schlegel,Mike H. MacGregor||Computer Networks
3261352|Collaborative anomaly-based detection of large-scale internet attacks.|Thomas Gamer||Computer Networks
3261353|An efficient integer programming formulation for the assignment of base stations to controllers in cellular networks.|Matias Toril,Pablo Guerrero-García,Salvador Luna-Ramírez,Volker Wille||Computer Networks
3261357|XPLIT: A cross-layer architecture for TCP services over DVB-S2/ETSI QoS BSM.|Juanjo Alins,Jorge Mata-Díaz,Jose L. Muñoz,Elizabeth Rendon-Morales,Oscar Esparza||Computer Networks
3261351|Traffic-prediction-assisted dynamic bandwidth assignment for hybrid optical wireless networks.|Maysam Mirahmadi,Abdallah Shami||Computer Networks
3261359|OAZE: A network-friendly distributed zapping system for peer-to-peer IPTV.|Yiping Chen,Erwan Le Merrer,Zhe Li,Yaning Liu,Gwendal Simon||Computer Networks
3261356|Network measurement based modeling and optimization for IP geolocation.|Ziqian Dong,Rohan D. W. Perera,Rajarathnam Chandramouli,K. P. Subbalakshmi||Computer Networks
3261358|Session level flow classification by packet size distribution and session grouping.|Chun-Nan Lu,Chun-Ying Huang,Ying-Dar Lin,Yuan-Cheng Lai||Computer Networks
3261354|Modelling and performance evaluation of the IEEE 802.11 DCF for real-time control.|Guosong Tian,Yu-Chu Tian||Computer Networks
3261360|Secure authentication scheme for passive C1G2 RFID tags.|M. Moessner,Gul N. Khan||Computer Networks
3261355|Cross-layer analysis of the random access mechanism in Universal Terrestrial Radio Access.|Ji-Hoon Yun||Computer Networks
3318424|Graph based signature classes for detecting polymorphic worms via content analysis.|Burak Bayoglu,Ibrahim Sogukpinar||Computer Networks
3318404|RAGE - A rapid graphlet enumerator for large networks.|Dror Marcus,Yuval Shavitt||Computer Networks
3318427|Secure route selection in wireless mesh networks.|Shafiullah Khan,Nabil Ali Alrajeh,Kok-Keong Loo||Computer Networks
3318415|Quantifying DNS namespace influence.|Casey T. Deccio,Jeff Sedayao,Krishna Kant,Prasant Mohapatra||Computer Networks
3318406|A survey on routing algorithms for wireless Ad-Hoc and mesh networks.|Eiman Alotaibi,Biswanath Mukherjee||Computer Networks
3318414|HLLS: A History information based Light Location Service for MANETs.|Xinyu Yang,Xiaojing Fan,Wei Yu,Xinwen Fu,Shusen Yang||Computer Networks
3318408|Efficient progressive downloading over multimedia broadcast multicast service.|Zeki Yetgin,Turgay Çelik||Computer Networks
3318422|Constructing disjoint paths for failure recovery and multipath routing.|Yong Oh Lee,A. L. Narasimha Reddy||Computer Networks
3318407|Detection of traffic changes in large-scale backbone networks: The case of the Spanish academic network.|Felipe Mata,José Luis García-Dorado,Javier Aracil||Computer Networks
3318426|A routing protocol suitable for backhaul access in wireless mesh networks.|Miguel Elias M. Campista,Luís Henrique Maciel Kosmalski Costa,Otto Carlos Muniz Bandeira Duarte||Computer Networks
3318417|Extracting user web browsing patterns from non-content network traces: The online advertising case study.|Gabriel Maciá-Fernández,Yong Wang,Rafael Rodríguez-Gómez,Aleksandar Kuzmanovic||Computer Networks
3318402|An adaptive hybrid dynamic power management algorithm for mobile devices.|Hung-Cheng Shih,Kuochen Wang||Computer Networks
3318403|Cross-layer opportunistic adaptation for voice over ad hoc networks.|Suhaib A. Obeidat,Abraham N. Aldaco,Violet R. Syrotiuk||Computer Networks
3318416|Transparent and scalable terminal mobility for vehicular networks.|Gustavo Carneiro,Pedro Fortuna,Jaime Dias,Manuel Ricardo||Computer Networks
3318409|Predicting packet loss statistics with hidden Markov models for FEC control.|Fernando Silveira,Edmundo de Souza e Silva||Computer Networks
3318428|Multi-sink load balanced forwarding with a multi-criteria fuzzy sink selection for video sensor networks.|Sinan Isik,Mehmet Yunus Donmez,Cem Ersoy||Computer Networks
3318423|Mechanisms for centralized flow rate control in 802.11-based wireless mesh networks.|Kamran Jamshaid,Paul A. S. Ward,Martin Karsten||Computer Networks
3318419|Rapid prototyping of active measurement tools.|Artur Ziviani,Thiago B. Cardozo,Antônio Tadeu A. Gomes||Computer Networks
3318400|Stochastic TCP friendliness: Expanding the design space of TCP-friendly traffic control protocols.|Jie Feng,Lisong Xu||Computer Networks
3318410|Network lifetime bounds for hierarchical wireless sensor networks in the presence of energy constraints.|Bo-Chao Cheng,Guo-Tan Liao,Ryh-Yuh Tseng,Ping-Hai Hsu||Computer Networks
3318429|Path similarity evaluation using Bloom filters.|Benoit Donnet,Bamba Gueye,Mohamed Ali Kâafar||Computer Networks
3318401|Energy-efficient topology control in wireless ad hoc networks with selfish nodes.|Sajjad Zarifzadeh,Nasser Yazdani,Amir Nayyeri||Computer Networks
3318418|Authenticating hard decision sensing reports in cognitive radio networks.|Helena Rifà-Pous,Carles Garrigues||Computer Networks
3318412|Cross-layer routing for peer database querying over mobile ad hoc networks.|Evangelos Papapetrou,Panos Vassiliadis,Efthymia Rova,Apostolos Zarras||Computer Networks
3318421|Selecting shorter alternate paths for tunnel-based IP Fast ReRoute in linear time.|Mingwei Xu,Yuan Yang,Qi Li||Computer Networks
3318425|A rule-based inter-session network coding scheme over IEEE 802.16(d) mesh CDS-mode networks.|Shie-Yuan Wang,Chih-Che Lin,Yu-Chi Chang||Computer Networks
3318411|Wake up after transmissions and reduced channel contention to alleviate the hidden terminal problem in preamble sampling WSNs.|Cristina Cano,Boris Bellalta,Miquel Oliver||Computer Networks
3318413|Enhancing redundant network traffic elimination.|Emir Halepovic,Carey Williamson,Majid Ghaderi||Computer Networks
3318399|Evaluating wireless sensor node longevity through Markovian techniques.|Dario Bruneo,Salvatore Distefano,Francesco Longo,Antonio Puliafito,Marco Scarpa||Computer Networks
3318420|A distributed resource management model for Virtual Private Networks: Tit-for-Tat strategies.|Jean-Marc Robert,Hadi Otrok,Ahmad Nahar Quttoum,Rihab Boukhris||Computer Networks
3318405|Adaptive Search Radius - Using hop count to reduce P2P traffic.|Ricardo Lopes Pereira,Teresa Vazão,Rodrigo Rodrigues||Computer Networks
3379163|Path-vector contracting: Profit maximization and risk management.|Praveen Kumar Muthuswamy,Aparna Gupta,Murat Yuksel,Koushik Kar||Computer Networks
3379120|When Ambient Intelligence meets the Internet: User Module framework and its applications.|Yu Lu,Mehul Motani,Wai-Choong Wong||Computer Networks
3379103|Evaluating stranger policies in P2P file-sharing systems with reciprocity mechanisms.|Yunzhao Li,Don Gruenbacher,Caterina M. Scoglio||Computer Networks
3379084|Performance evaluation of Recursive Distributed Rendezvous based service discovery for Peer-to-Peer Session Initiation Protocol.|Jouni Mäenpää||Computer Networks
3379155|Erratum to "Building a network-aware and load-balanced peer-to-peer system for range queries, COMNET, 56(8) 2012, 2148-2167".|Yuh-Jzer Joung,Wing-Tat Wong,Hsiao-Mei Huang,Yi-Fang Chou||Computer Networks
3379126|Talent scouting in P2P networks.|Noam Koenigstein,Yuval Shavitt||Computer Networks
3379113|ECO-ALOC: Energy-efficient resource allocation for cluster-based software routers.|Carlo Fragni,Luís Henrique Maciel Kosmalski Costa||Computer Networks
3379182|Design and implementation of a confidentiality and access control solution for publish/subscribe systems.|Mihaela Ion,Giovanni Russello,Bruno Crispo||Computer Networks
3379134|Optimal Hop Extended MAC protocol for wireless sensor networks.|Kyong-Tak Cho,Saewoong Bahk||Computer Networks
3379104|Queen-MAC: A quorum-based energy-efficient medium access control protocol for wireless sensor networks.|Gholam Hossein Ekbatani Fard,Reza Monsefi,Mohammad H. Yaghmaee M.,Seyed Amin Hosseini S.||Computer Networks
3379119|Interval-based flow watermarking for tracing interactive traffic.|Young June Pyun,Young Hee Park,Douglas S. Reeves,Xinyuan Wang,Peng Ning||Computer Networks
3379149|On the spatial properties of internet routes.|Peter Matray,Péter Hága,Sándor Laki,Gábor Vattay,István Csabai||Computer Networks
3379170|A secure cookie scheme.|Alex X. Liu,Jason M. Kovacs,Mohamed G. Gouda||Computer Networks
3379178|Optimal configuration of Energy-Efficient Ethernet.|Sergio Herrería-Alonso,Miguel Rodríguez-Pérez,Manuel Fernández-Veiga,Cándido López-García||Computer Networks
3379185|Cutting the energy bills of Internet Service Providers and telecoms through power management: An impact analysis.|Raffaele Bolla,Roberto Bruschi,Alessandro Carrega,Franco Davoli,Diego Suino,Constantinos Vassilakis,Anastasios Zafeiropoulos||Computer Networks
3379097|On fair and optimal multi-source IP-multicast.|M. Reza Rahimi,Abdul Bais,Nima Sarshar||Computer Networks
3379141|Hash tables with finite buckets are less resistant to deletions.|Yossi Kanizo,David Hay,Isaac Keslassy||Computer Networks
3379101|An integrated cross-layer framework of adaptive FEedback REsource allocation and Prediction for OFDMA systems.|Mohammad Abdul Awal,Lila Boukhatem,Lin Chen||Computer Networks
3379082|Editorial for Computer Networks special issue on "Green communication networks".|Antonio Capone,Dan Kilper,Zhisheng Niu||Computer Networks
3379146|Performance analysis of sleep mode mechanisms in the presence of bidirectional traffic.|Koen De Turck,Stijn De Vuyst,Dieter Fiems,Sabine Wittevrongel,Herwig Bruneel||Computer Networks
3379147|Simple protocol enhancements of Rapid Spanning Tree Protocol over ring topologies.|Mario Marchese,Maurizio Mongelli||Computer Networks
3379183|Contention based scheduling for femtocell access points in a densely deployed network environment.|Jeongkyun Yun,Sung-Guk Yoon,Jin-Ghoo Choi,Saewoong Bahk||Computer Networks
3379083|Utility-based scheduling in wireless multi-hop networks over non-deterministic fading channels.|Zheng Liu,Maode Ma,Jufeng Dai||Computer Networks
3379110|WLAN channel selection without communication.|Douglas J. Leith,Peter Clifford,Venkataramana Badarla,David Malone||Computer Networks
3379156|Preplanned restoration of multicast demands in optical networks.|Péter Soproni,Tibor Cinkler||Computer Networks
